id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
163,0,5,5,0,5,0,0,0,3|2|2|1|1|226|226|226,255|255|255|255|255|226|226|226,0|0|0|0|0|-30|-30|-30,10|10|10|10|10|-25|-23|-21,0|-10|10|-18|18|-28|-28|-29,0|4|4|8|8|-28|-28|-28,60|59|59|58|58|58851|58596|63460,0,0,0,8,255,208
164,0,5,5,0,5,0,0,0,3|2|2|2|2|228|228|228,255|255|255|255|255|228|227|229,0|0|0|0|0|-28|-28|-28,10|10|10|10|10|-28|-28|-29,0|-10|10|-20|20|-27|-27|-25,0|4|4|8|8|-23|-21|-27,60|59|59|59|59|58616|58596|58596,0,0,0,8,255,208
165,0,5,5,0,5,0,0,0,5|2|2|2|2|228|228|228,255|255|255|255|255|249|249|248,0|0|0|0|0|-28|-28|-9,10|10|10|10|10|-7|-27|-28,0|-10|10|-24|24|-28|-28|-28,0|4|4|8|8|-28|-29|-30,62|59|59|59|59|58082|58082|58082,0,0,0,8,255,208
166,0,3,1,0,1,0,0,0,2|228|228|228|228|228|228|228,255|228|228|228|228|228|228|228,0|-28|-28|-28|-28|-28|-28|-28,10|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-29|-30,59|59110|59110|59367|59623|58596|59364|59110,0,0,0,8,255,208
167,0,3,2,0,2,0,0,0,1|1|226|226|226|226|226|226,255|255|226|226|226|226|226|226,-3|3|-30|-30|-30|-30|-30|-30,9|9|-25|-26|-32|-25|-24|-22,-4|4|-28|-29|-27|-28|-28|-29,0|0|-28|-28|-28|-28|-28|-28,201|202|58596|58596|58596|58851|58596|63735,0,0,0,8,255,208
168,0,4,3,0,3,0,0,0,1|1|1|247|228|228|228|228,255|255|255|229|228|228|227|229,-3|3|0|-28|-28|-28|-28|-28,9|9|10|-28|-28|-28|-28|-28,-4|4|0|-27|-26|-27|-21|-23,0|0|0|-32|-25|-24|-22|-25,201|202|58|63736|63736|63480|58596|58596,0,0,0,8,255,208
169,0,4,3,0,3,0,0,0,1|1|2|248|247|228|228|228,255|255|255|248|248|248|248|248,-7|7|0|-28|-28|-28|-9|-8,7|7|10|-8|-8|-8|-27|-28,-5|5|0|-8|-28|-28|-28|-28,0|0|0|-28|-28|-28|-28|-32,163|164|59|58082|58082|58082|58082|58082,0,0,0,8,255,208
170,0,5,5,0,5,0,0,0,1|1|1|1|1|228|228|228,255|255|255|255|255|228|228|228,-7|7|0|-3|3|-28|-28|-28,7|7|10|9|9|-28|-28|-28,-5|5|0|-4|4|-28|-28|-28,0|0|0|0|0|-28|-29|-30,163|164|58|201|202|58596|59364|59110,0,0,0,8,255,208
171,0,5,5,0,5,0,0,0,1|1|2|1|1|226|226|226,255|255|255|255|255|226|226|226,-7|7|0|-3|3|-30|-30|-30,7|7|10|9|9|-25|-26|-25,-5|5|0|-4|4|-28|-28|-30,0|0|0|0|0|-29|-29|-29,163|164|59|201|202|58594|62691|63736,0,0,0,8,255,208
172,0,5,3,0,3,0,0,0,3|3|1|225|225|225|227|227,255|255|255|229|228|228|227|228,-7|7|0|-29|-29|-29|-29|-29,7|7|10|-29|-29|-29|-29|-29,-5|5|0|-21|-26|-27|-23|-25,0|0|0|-32|-25|-26|-25|-27,121|122|58|63736|63736|63736|58359|58339,0,0,0,8,255,208
173,0,5,3,0,3,0,0,0,3|3|2|248|248|247|227|227,255|255|255|248|248|248|248|248,-7|7|0|-29|-29|-12|-8|-8,7|7|10|-8|-8|-8|-30|-31,-5|5|0|-8|-31|-31|-29|-29,0|0|0|-29|-29|-29|-29|-31,121|122|59|58082|58082|58082|58082|58082,0,0,0,8,255,208
174,0,5,5,0,5,0,0,0,3|3|1|1|1|228|228|228,255|255|255|255|255|228|228|228,-7|7|0|-3|3|-28|-28|-28,7|7|10|9|9|-28|-28|-28,-5|5|0|-4|4|-28|-28|-28,0|0|0|0|0|-28|-29|-30,121|122|58|201|202|58596|59364|58854,0,0,0,8,255,208
175,0,5,5,0,5,0,0,0,3|3|2|1|1|226|226|226,255|255|255|255|255|226|226|226,-7|7|0|-3|3|-30|-30|-30,7|7|10|9|9|-28|-31|-31,-5|5|0|-4|4|-28|-28|-29,0|0|0|0|0|-27|-27|-27,121|122|59|201|202|59107|63461|63736,0,0,0,8,255,208
176,0,5,5,0,5,0,0,0,3|3|2|2|2|226|229|229,255|255|255|255|255|228|227|230,-7|7|0|-3|3|-27|-27|-27,7|7|10|9|9|-27|-27|-28,-5|5|0|-4|4|-27|-24|-25,0|0|0|0|0|-31|-31|-29,121|122|59|279|280|63736|63224|58853,0,0,0,8,255,208
177,0,10,1,0,1,0,0,0,192|241|243|247|248|248|246|229,255|247|248|248|246|240|243|248,0|-8|-10|-27|-27|-9|-8|-8,2|-16|-30|-30|-30|-31|-29|-30,0|-8|-8|-8|-30|-30|-27|-27,0|-27|-27|-27|-27|-27|-28|-30,65|59370|58088|58082|58082|58082|58082|58082,1,0,0,10,255,208
178,0,10,1,0,2,0,0,0,192|192|228|228|228|228|228|228,255|255|228|228|228|228|228|228,-1|1|-28|-28|-28|-28|-28|-28,2|2|-28|-28|-28|-28|-28|-28,2|2|-28|-28|-28|-28|-28|-28,0|0|-28|-28|-28|-28|-29|-30,65|65|59110|59367|59623|58596|59364|58597,1,0,0,10,255,208
179,0,10,1,0,1,0,0,0,193|226|226|226|226|226|226|226,255|226|226|226|226|226|226|226,0|-30|-30|-30|-30|-30|-30|-30,4|-25|-25|-26|-30|-22|-22|-24,0|-28|-28|-29|-27|-28|-28|-29,0|-28|-28|-28|-28|-28|-28|-28,64|58596|58596|58596|58596|58851|63716|63736,1,0,0,10,255,208
180,0,10,2,0,2,0,0,0,192|192|226|226|226|228|228|228,255|255|227|229|228|228|227|229,-1|1|-28|-28|-28|-28|-28|-28,2|2|-28|-28|-28|-28|-28|-30,-5|5|-32|-22|-26|-27|-24|-25,0|0|-26|-30|-22|-22|-24|-27,65|65|63736|58104|58082|63730|63736|58611,1,0,0,10,255,208
181,0,10,2,0,2,0,0,0,192|192|226|242|247|248|248|243,255|255|248|248|226|226|226|242,-2|2|-8|-13|-28|-8|-8|-8,2|2|-30|-30|-30|-31|-30|-30,-10|10|-8|-8|-30|-30|-28|-28,0|0|-28|-28|-28|-28|-30|-30,65|65|58088|58082|58082|58082|58082|58082,1,0,0,10,255,208
182,0,10,1,0,1,0,0,0,20|228|228|228|228|228|228|228,255|228|228|228|228|228|228|228,0|-28|-28|-28|-28|-28|-28|-28,3|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-29|-30,74|59110|59110|59367|59623|58597|59365|58852,1,0,0,10,255,208
183,0,10,2,0,2,0,0,0,193|193|226|226|226|226|226|226,255|255|226|226|226|226|226|226,-1|1|-30|-30|-30|-30|-30|-30,4|4|-25|-26|-30|-24|-25|-26,-2|2|-28|-29|-27|-28|-28|-29,0|0|-28|-28|-28|-28|-28|-28,64|64|58596|58596|58596|58851|63716|63736,1,0,0,10,255,208
184,0,10,3,0,3,0,0,0,20|192|192|226|228|228|228|228,255|255|255|229|228|228|227|229,0|-1|1|-28|-28|-28|-28|-28,3|2|2|-28|-28|-28|-28|-28,0|-5|5|-23|-26|-27|-24|-25,0|8|8|-30|-24|-25|-26|-28,74|65|65|58104|58082|62434|63736|58103,1,0,0,10,255,208
185,0,10,3,0,3,0,0,0,193|193|193|226|243|248|248|247,255|255|255|248|226|226|226|226,0|-1|1|-9|-30|-8|-8|-8,2|2|2|-30|-28|-29|-27|-28,0|-5|5|-8|-30|-30|-28|-28,0|8|8|-28|-28|-28|-28|-29,64|64|64|58082|58082|58082|58082|58082,1,0,0,10,255,208
186,0,10,5,0,5,0,0,0,20|192|192|192|192|228|228|228,255|255|255|255|255|228|228|228,0|-1|1|-2|2|-28|-28|-28,3|2|2|2|2|-28|-28|-28,0|-5|5|-10|10|-28|-28|-28,0|8|8|10|10|-28|-29|-30,74|65|65|65|65|59367|59367|58853,1,0,0,10,255,208
187,0,10,5,0,5,0,0,0,24|192|192|192|192|226|226|226,255|255|255|255|255|226|226|226,0|-1|1|-3|3|-30|-30|-30,3|2|2|2|2|-24|-25|-26,0|-5|5|-10|10|-29|-29|-30,0|8|8|10|10|-29|-29|-29,75|65|65|65|65|58594|63715|63736,1,0,0,10,255,208
188,0,0,1,0,3,0,0,0,1|0|0|227|227|227|227|227,255|255|255|227|227|227|226|228,101|101|101|-29|-29|-29|-29|-29,14|14|14|-29|-29|-29|-29|-29,0|0|0|-24|-26|-27|-24|-25,4|4|4|-29|-24|-25|-26|-28,289|293|293|58104|58337|58339|63736|57848,0,0,0,6,255,208
189,0,0,1,0,3,0,0,0,1|1|0|227|227|248|248|248,255|255|255|248|225|225|227|227,101|101|101|-8|-31|-8|-8|-8,14|14|14|-8|-29|-30|-28|-29,0|0|0|-8|-31|-31|-29|-29,4|4|4|-29|-29|-29|-29|-29,289|289|293|58082|58082|58082|58082|58082,0,0,0,6,255,208
190,0,0,1,0,1,0,0,0,1|228|228|228|228|228|228|228,255|228|228|228|228|228|228|228,101|-28|-28|-28|-28|-28|-28|-28,14|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,4|-28|-28|-28|-28|-28|-29|-30,286|59110|59110|59111|59110|59110|59110|58853,0,0,0,6,255,208
191,0,0,1,0,4,0,0,0,1|2|1|0|226|226|226|226,255|255|255|255|226|226|226|226,101|101|101|101|-30|-30|-30|-30,14|14|14|14|-30|-25|-25|-26,0|0|0|0|-27|-27|-27|-27,4|4|4|4|-26|-27|-27|-27,286|287|286|288|58853|58853|63717|63736,0,0,0,6,255,208
192,0,0,1,0,2,0,0,0,1|2|229|229|229|229|229|229,255|255|229|229|229|229|229|229,101|101|-29|-26|-27|-27|-27|-27,14|14|-27|-27|-27|-27|-27|-27,0|0|-32|-24|-26|-27|-24|-25,4|4|-26|-29|-25|-25|-26|-29,286|287|63736|58104|58850|59108|58085|58082,0,0,0,6,255,208
193,0,0,2,0,8,0,0,0,2|2|1|1|0|0|1|1,255|255|255|255|255|255|255|255,101|101|101|101|101|101|101|101,14|14|14|14|14|14|14|14,-6|6|-6|6|-6|6|-6|6,4|4|4|4|4|4|4|4,287|287|286|286|288|288|286|286,0,0,0,6,255,208
194,0,0,1,0,4,0,0,0,2|4|2|0|228|228|228|228,255|255|255|255|228|228|228|228,101|101|101|101|-28|-28|-28|-28,14|14|14|14|-28|-28|-28|-28,0|0|0|0|-28|-28|-28|-28,4|4|4|4|-28|-28|-29|-30,290|291|290|292|59110|59110|59110|58853,0,0,0,6,255,208
195,0,0,3,0,6,0,0,0,1|1|1|2|0|0|226|226,255|255|255|255|255|255|226|226,101|101|101|101|101|101|-30|-30,14|14|14|14|14|14|-29|-29,0|-10|10|0|-10|10|-28|-28,4|4|4|4|4|4|-28|-28,286|289|289|287|293|293|63716|63736,0,0,0,6,255,208
196,0,0,3,0,6,0,0,0,0|2|2|1|1|1|228|228,255|255|255|255|255|255|228|228,101|101|101|101|101|101|-28|-28,14|14|14|14|14|14|-28|-28,0|-10|10|0|-10|10|-24|-25,4|4|4|4|4|4|-29|-28,293|287|287|289|286|286|58596|58082,0,0,0,6,255,208
197,0,0,3,0,6,0,0,0,2|1|1|4|0|0|248|248,255|255|255|255|255|255|228|228,101|101|101|101|101|101|-8|-8,14|14|14|14|14|14|-28|-28,0|-10|10|0|-10|10|-28|-28,4|4|4|4|4|4|-28|-29,290|289|289|291|293|293|58082|58082,0,0,0,6,255,208
198,0,0,3,0,6,0,0,0,2|2|2|4|1|1|228|228,255|255|255|255|255|255|228|228,101|101|101|101|101|101|-28|-28,14|14|14|14|14|14|-28|-28,0|-10|10|0|-10|10|-28|-28,4|4|4|4|4|4|-29|-30,290|287|287|291|286|286|59368|58853,0,0,0,6,255,208
199,0,9,3,0,3,0,0,0,4|2|1|226|226|226|226|226,255|255|255|226|226|226|226|226,120|120|120|-30|-30|-30|-30|-30,8|8|8|-26|-32|-26|-25|-29,0|0|0|-28|-28|-28|-28|-28,-14|0|14|-29|-27|-28|-28|-28,97|116|135|58596|58596|58596|63716|63736,1,0,0,14,255,208
200,0,8,4,0,4,0,0,0,4|2|2|1|228|228|228|228,255|255|255|255|228|228|228|228,120|120|120|120|-28|-28|-28|-28,9|9|8|8|-28|-28|-28|-30,0|0|0|0|-26|-27|-24|-24,-14|0|0|14|-26|-25|-29|-27,97|116|116|135|58594|58851|58596|58596,1,0,0,14,255,208
201,0,8,5,0,5,0,0,0,4|2|2|2|1|248|248|248,255|255|255|255|255|226|228|228,120|120|120|120|120|-8|-8|-8,9|9|8|7|7|-30|-28|-28,0|0|0|0|0|-30|-28|-28,-14|0|0|0|14|-28|-30|-29,97|116|116|116|135|58082|58082|58082,1,0,0,14,255,208
202,0,7,6,0,6,0,0,0,4|2|2|2|2|1|228|228,255|255|255|255|255|255|228|228,120|120|120|120|120|120|-28|-28,9|9|8|7|6|6|-28|-28,0|0|0|0|0|0|-28|-28,-14|0|0|0|0|14|-29|-30,97|116|116|116|116|135|59625|58853,1,0,0,14,255,208
203,0,7,8,0,8,0,0,0,4|2|2|2|2|2|2|1,255|255|255|255|255|255|255|255,120|120|120|120|120|120|120|120,9|9|8|7|6|5|4|4,0|0|0|0|0|0|0|0,-14|0|0|0|0|0|0|14,97|116|116|116|116|116|116|135,1,0,0,14,255,208
204,0,7,8,0,8,0,0,0,4|2|2|1|4|2|2|1,255|255|255|255|255|255|255|255,-1|-1|-1|-1|1|1|1|1,14|14|13|13|14|14|13|13,0|0|0|0|0|0|0|0,-14|0|0|14|-14|0|0|14,97|116|116|135|97|116|116|135,1,0,0,14,255,208
205,0,7,8,0,8,0,0,0,4|2|1|4|2|1|4|2,255|255|255|255|255|255|255|255,-3|-3|-3|3|3|3|0|0,14|14|14|14|14|14|14|14,0|0|0|0|0|0|0|0,-14|0|14|-14|0|14|-18|-4,97|116|135|97|116|135|97|135,1,0,0,14,255,208
206,0,6,8,0,8,0,0,0,4|2|1|4|2|1|12|4,255|255|255|255|255|255|255|255,-3|-3|-3|3|3|3|0|0,14|14|14|14|14|14|14|14,0|0|0|0|0|0|0|0,-14|0|14|-14|0|14|-18|-4,97|116|135|97|116|135|101|139,1,0,0,14,255,208
207,0,6,8,0,8,0,0,0,4|2|4|2|12|4|4|2,255|255|255|255|255|255|255|255,-3|-3|3|3|0|0|0|0,14|14|14|14|14|14|13|13,0|0|0|0|0|0|0|0,0|14|0|14|-18|-4|-4|10,97|135|101|139|101|120|120|139,1,0,0,14,255,208
208,0,7,8,0,8,0,0,0,12|4|4|4|4|4|4|2,255|255|255|255|255|255|255|255,120|120|120|120|120|120|120|120,9|9|8|7|6|5|4|4,0|0|0|0|0|0|0|0,-14|0|0|0|0|0|0|14,101|120|120|120|120|120|120|139,1,0,0,14,255,208
209,0,7,8,0,8,0,0,0,12|4|4|2|12|4|4|2,255|255|255|255|255|255|255|255,-1|-1|-1|-1|1|1|1|1,14|14|13|13|14|14|13|13,0|0|0|0|0|0|0|0,-14|0|0|14|-14|0|0|14,101|120|120|139|101|120|120|139,1,0,0,14,255,208
210,0,4,1,0,1,0,0,0,3|228|228|228|228|228|228|228,255|228|228|228|228|228|228|228,0|-28|-28|-28|-28|-28|-28|-28,10|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-29|-30,227|59110|59110|59109|60135|58596|59364|58854,1,0,0,5,255,208
211,0,5,1,0,1,0,0,0,5|226|226|226|226|226|226|226,255|226|226|226|226|226|226|226,0|-30|-30|-30|-30|-30|-30|-30,11|-26|-25|-26|-30|-27|-26|-29,0|-28|-28|-29|-26|-27|-27|-27,0|-27|-28|-29|-27|-28|-28|-28,214|58596|58596|58340|58854|58853|58597|63735,1,0,0,5,255,208
212,0,4,1,0,1,0,0,0,3|248|248|246|228|228|228|228,98|228|227|230|229|229|229|229,0|-28|-29|-27|-28|-28|-28|-28,10|-28|-28|-28|-28|-28|-28|-30,0|-27|-31|-19|-26|-26|-27|-25,0|-26|-26|-30|-27|-26|-29|-26,227|59107|63461|63736|63736|63736|63736|58616,1,0,0,5,255,208
213,0,4,1,0,1,0,0,0,5|228|228|228|228|248|248|248,98|226|247|248|248|248|248|248,0|-8|-8|-8|-28|-28|-9|-8,11|-8|-8|-8|-8|-8|-8|-8,0|-8|-8|-8|-8|-8|-8|-8,0|-8|-8|-28|-28|-28|-30|-32,214|59117|58086|58082|58082|58082|58082|58082,1,0,0,5,255,208
214,0,5,2,0,2,0,0,0,3|3|228|228|228|228|228|228,98|98|228|228|228|228|228|228,0|0|-28|-28|-28|-28|-28|-28,10|10|-28|-28|-28|-28|-28|-28,-6|6|-28|-28|-28|-28|-28|-28,0|0|-28|-28|-28|-28|-29|-30,227|227|59110|59109|59623|58596|59364|58342,1,0,0,5,255,208
215,0,4,2,0,2,0,0,0,5|3|226|226|226|226|226|226,98|98|226|226|226|226|226|226,0|0|-30|-30|-30|-30|-30|-30,11|10|-25|-26|-30|-29|-30|-28,-2|-2|-28|-29|-27|-28|-28|-28,0|0|-28|-29|-27|-28|-28|-28,214|227|58596|58340|58597|58596|58596|63459,1,0,4,5,255,208
216,0,4,2,0,2,0,0,0,5|5|248|248|226|228|228|228,98|98|227|229|228|228|228|228,0|0|-29|-27|-28|-28|-28|-28,11|9|-28|-28|-28|-28|-28|-29,-2|-2|-31|-21|-26|-26|-27|-27,0|0|-26|-30|-29|-30|-28|-29,214|214|58596|63735|63736|63736|63736|58616,1,0,4,5,255,208
217,0,4,3,0,3,0,0,0,5|5|3|228|228|248|248|248,98|98|98|247|248|248|248|248,0|0|0|-8|-28|-28|-28|-9,9|7|5|-8|-8|-8|-8|-8,-2|-2|-2|-8|-8|-8|-8|-8,0|0|0|-28|-28|-28|-29|-32,214|214|227|58082|58082|58082|58082|58082,1,0,5,5,255,208
218,0,4,4,0,4,0,0,0,5|3|3|3|228|228|228|228,98|98|98|98|228|228|228|228,0|0|-4|4|-28|-28|-28|-28,8|6|8|8|-28|-28|-28|-28,-2|-2|-2|-2|-28|-28|-28|-28,0|0|0|0|-28|-28|-29|-30,214|227|227|227|59623|58597|59365|58341,1,0,4,5,255,208
219,0,4,4,0,4,0,0,0,5|3|5|5|226|226|226|226,98|98|98|98|226|226|226|226,0|0|-4|4|-30|-30|-30|-30,8|6|8|8|-30|-24|-24|-23,-2|-2|-2|-2|-27|-28|-28|-28,0|0|0|0|-28|-29|-29|-29,214|227|214|214|58597|58596|58596|58595,1,0,1,5,255,208
220,0,4,4,0,4,0,0,0,5|3|5|5|225|225|227|227,98|98|98|98|228|228|228|228,0|0|-4|4|-29|-29|-29|-29,1|-1|0|0|-29|-29|-29|-29,-2|-2|-2|-2|-26|-26|-27|-23,0|0|0|0|-24|-24|-23|-21,214|227|214|214|63736|63736|63736|57848,1,0,4,5,255,208
221,0,1,1,0,2,0,0,0,1|1|227|227|227|248|248|248,98|98|226|228|243|248|248|248,0|0|-8|-8|-31|-31|-29|-29,20|20|-8|-8|-8|-8|-8|-8,-4|4|-8|-8|-8|-8|-8|-8,0|0|-8|-31|-31|-29|-29|-30,67|67|58085|58082|58082|58082|58082|58082,-1,0,0,20,255,208
222,0,1,1,0,4,0,0,0,1|1|1|1|228|228|228|228,98|98|98|98|228|228|228|228,-1|0|1|0|-28|-28|-28|-28,20|20|20|20|-28|-28|-28|-28,-6|0|6|0|-28|-28|-28|-28,0|0|0|0|-28|-28|-29|-30,67|67|67|67|59366|59368|59111|58596,-1,0,0,20,255,208
223,0,1,1,0,4,0,0,0,1|1|1|1|226|226|226|226,98|98|98|98|226|226|226|226,-2|0|2|0|-30|-30|-30|-30,20|20|20|20|-30|-25|-25|-25,-6|0|6|0|-27|-28|-28|-28,0|0|0|0|-26|-27|-27|-27,67|67|67|67|58597|58596|58596|59107,-1,0,0,20,255,208
224,0,1,1,0,6,0,0,0,1|1|1|1|1|1|229|229,98|98|98|98|98|98|228|228,-1|0|0|1|0|0|-27|-27,20|20|20|20|20|20|-27|-27,-6|-2|2|6|2|-2|-27|-25,0|0|0|0|0|0|-25|-22,67|67|67|67|67|67|58082|58082,-1,0,0,20,255,208
225,0,1,1,0,8,0,0,0,1|1|1|1|1|1|1|1,98|98|98|98|98|98|98|98,-2|-1|0|1|2|1|0|-1,20|20|20|20|20|20|20|20,-8|-4|0|4|8|4|0|-4,0|0|0|0|0|0|0|0,67|67|67|67|67|67|67|67,-1,0,0,20,255,208
226,0,1,1,0,8,0,0,0,1|1|1|1|1|1|1|1,98|98|98|98|98|98|98|98,-2|-1|0|1|2|1|0|-1,20|20|20|20|20|20|20|20,-8|-4|0|4|8|4|0|-4,0|0|0|0|0|0|0|0,67|67|67|67|67|67|67|67,-1,0,0,20,255,208
227,0,2,1,0,4,0,0,0,2|2|2|2|226|226|226|226,98|98|98|98|226|226|226|226,-1|0|1|0|-30|-30|-30|-30,20|20|20|20|-30|-25|-25|-25,-6|0|6|0|-27|-28|-28|-28,0|0|0|0|-27|-28|-28|-28,70|70|70|70|58596|58596|58596|58851,-1,0,0,20,255,208
228,0,2,1,0,6,0,0,0,2|2|2|2|2|2|228|228,98|98|98|98|98|98|228|228,-1|0|0|1|0|0|-28|-28,20|20|20|20|20|20|-28|-29,-6|-2|2|6|2|-2|-27|-25,0|0|0|0|0|0|-25|-23,70|70|70|70|70|70|58082|58082,-1,0,0,20,255,208
229,0,2,1,0,8,0,0,0,2|2|2|2|2|2|2|2,98|98|98|98|98|98|98|98,-2|-1|0|1|2|1|0|-1,20|20|20|20|20|20|20|20,-8|-4|0|4|8|4|0|-4,0|0|0|0|0|0|0|0,70|70|70|70|70|70|70|70,-1,0,0,20,255,208
230,0,1,1,0,8,0,0,0,2|2|2|2|2|2|2|2,98|98|98|98|98|98|98|98,-2|-1|0|1|2|1|0|-1,20|20|20|20|20|20|20|20,-8|-4|0|4|8|4|0|-4,0|0|0|0|0|0|0|0,70|70|70|70|70|70|70|70,-1,0,0,20,255,208
231,0,0,1,0,8,0,0,0,2|2|2|2|2|2|2|2,98|98|98|98|98|98|98|98,-2|-1|0|1|2|1|0|-1,20|20|20|20|20|20|20|20,-8|-4|0|4|8|4|0|-4,0|0|0|0|0|0|0|0,70|70|70|70|70|70|70|70,-1,0,0,20,255,208
232,0,5,3,2,3,0,0,0,1|1|1|226|226|226|226|227,255|255|255|229|228|228|228|228,0|0|0|-27|-28|-28|-28|-28,22|22|22|-28|-28|-28|-29|-32,0|0|0|-22|-26|-23|-23|-24,-22|-8|6|-32|-29|-29|-29|-30,191|191|191|58597|58596|58339|58339|58339,0,0,0,15,255,128
233,0,5,4,2,4,0,0,0,1|1|1|1|227|227|227|226,255|255|255|255|227|228|227|227,0|0|0|0|-30|-30|-29|-29,22|22|22|22|-28|-28|-28|-30,0|0|0|0|-28|-28|-28|-28,-22|-8|6|20|-28|-29|-32|-30,191|191|191|191|58082|58082|58082|58082,0,0,0,15,255,128
234,0,5,6,2,6,0,0,0,1|1|1|1|1|2|228|228,255|255|255|255|255|255|228|228,0|0|0|0|0|0|-28|-28,22|22|22|22|22|-12|-28|-28,0|0|0|0|0|0|-28|-28,-22|-8|6|20|34|0|-29|-30,191|191|191|191|191|191|59367|59880,0,0,0,15,255,128
235,0,5,7,2,7,0,0,0,1|1|1|1|1|2|2|231,255|255|255|255|255|255|255|229,0|0|0|0|0|0|0|-27,22|22|22|22|22|-12|-12|-27,0|0|0|0|0|0|0|-26,-22|-8|6|20|34|0|-14|-31,191|191|191|191|191|191|191|58849,0,0,0,15,255,128
236,0,5,6,2,6,0,0,0,1|1|1|1|2|2|227|227,255|255|255|255|101|101|226|226,0|0|0|0|-10|10|-27|-28,22|22|22|22|10|10|-30|-30,0|0|0|0|0|0|-25|-25,-22|-8|6|20|0|0|-27|-27,191|191|191|191|194|196|57571|59105,0,0,0,15,255,128
237,0,5,8,2,8,0,0,0,1|1|1|1|2|2|2|2,255|255|255|255|101|101|101|101,0|0|0|0|-10|10|-10|10,22|22|22|22|10|10|10|10,0|0|0|0|0|0|12|-12,-22|-8|6|20|0|0|14|14,191|191|191|191|194|196|194|196,0,0,0,15,255,128
238,0,5,6,2,6,0,0,0,3|1|1|1|2|2|228|228,103|103|103|103|101|101|228|228,0|0|0|0|-10|10|-28|-28,22|22|22|22|10|10|-28|-28,0|0|0|0|0|0|-28|-28,-22|-8|6|20|0|0|-29|-30,210|229|248|267|194|196|59624|59369,0,0,0,15,255,128
239,0,5,8,2,8,0,0,0,3|1|1|1|2|2|2|2,103|103|103|103|101|101|101|101,0|0|0|0|-10|10|-10|10,22|22|22|22|10|10|10|10,0|0|0|0|0|0|12|-12,-22|-8|6|20|0|0|14|14,210|229|248|267|194|196|194|196,0,0,0,15,255,128
240,0,5,8,2,8,0,0,0,3|1|1|1|2|2|2|2,103|103|103|103|101|101|101|101,0|0|0|0|-7|7|-7|7,22|22|22|22|10|10|10|10,0|0|0|0|0|0|12|-12,-22|-8|6|20|0|0|14|14,210|229|248|267|194|196|194|196,0,0,0,15,255,128
241,0,2,4,2,8,0,0,0,3|1|1|1|3|1|1|1,103|103|103|103|103|103|103|103,0|0|0|0|0|0|0|0,22|22|22|22|22|22|22|22,-8|-8|-8|-8|8|8|8|8,-22|-8|6|20|-22|-8|6|20,210|229|248|267|210|229|248|267,0,0,0,15,255,128
242,0,1,8,2,8,0,0,0,1|1|1|1|1|1|1|1,103|103|103|103|103|103|103|103,0|0|0|0|0|0|0|0,22|22|22|22|22|22|22|22,-8|-8|-8|-8|8|8|8|8,-22|-8|6|20|-22|-8|6|20,210|229|248|267|210|229|248|267,0,0,0,15,255,128
243,0,2,1,9,6,0,0,0,2|2|2|2|2|2|230|233,10|10|10|10|10|10|229|229,-10|10|-10|10|-12|12|-27|-27,4|-4|-4|4|0|0|-31|-32,0|0|0|0|0|0|-28|-28,0|0|0|0|0|0|-32|-31,172|172|172|172|172|172|57824|58340,0,0,0,0,255,112
244,0,2,1,9,8,0,0,0,2|2|2|2|2|2|2|2,10|10|10|10|10|10|10|10,-9|9|-9|9|-10|10|-10|10,6|-6|-6|6|-3|3|3|-3,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,172|172|172|172|172|172|172|172,0,0,0,0,255,112
245,0,1,1,9,6,0,0,0,2|2|2|2|2|2|224|226,10|10|10|10|10|10|224|224,-10|10|-10|10|-12|12|-32|-30,4|-4|-4|4|0|0|-31|-32,0|0|0|0|0|0|-32|-32,0|0|0|0|0|0|-30|-32,172|172|172|172|172|172|58082|58082,0,0,0,0,255,112
246,0,1,1,9,8,0,0,0,2|2|2|2|2|2|2|2,10|10|10|10|10|10|10|10,-9|9|-9|9|-10|10|-10|10,6|-6|-6|6|-3|3|3|-3,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,172|172|172|172|172|172|172|172,0,0,0,0,255,112
247,0,2,2,9,6,0,0,0,2|2|2|2|2|2|228|114,10|10|10|10|10|10|227|226,-10|10|-10|10|-12|12|-30|-30,4|-4|-4|4|0|0|-26|-25,0|0|0|0|0|0|-25|-25,0|0|0|0|0|0|-25|-25,172|172|172|172|172|172|59367|59367,0,0,0,0,255,112
248,0,2,2,9,8,0,0,0,2|2|2|2|2|2|2|2,10|10|10|10|10|10|10|10,-9|9|-9|9|-10|10|-10|10,6|-6|-6|6|-3|3|3|-3,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,172|172|172|172|172|172|172|172,0,0,0,0,255,112
