id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
1106,0,0,1,0,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,3|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,80|0|0|0|0|0|0|0,0,0,0,1,255,208
1107,20,0,1,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-4|-2|0|2|4|2|0|-2,14|14|14|14|14|14|14|14,-8|-4|0|4|8|4|0|-4,0|0|0|0|0|0|0|0,70|70|70|70|70|70|70|70,0,0,0,1,255,208
1108,40,0,2,0,6,0,0,0,2|2|2|2|2|2|0|0,255|255|255|255|255|255|0|0,-4|4|-2|2|-1|1|0|0,14|14|14|14|14|14|0|0,-8|8|-4|4|-2|2|0|0,0|0|0|0|0|0|0|0,70|70|70|70|70|70|0|0,0,0,0,1,255,208
1109,80,3,8,0,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,12|13|14|15|16|17|18|19,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,135|116|116|116|116|116|116|97,0,0,0,8,255,144
1110,30,3,1,0,1,0,0,4,3|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,214|0|0|0|0|0|0|0,0,0,0,13,255,208
1111,0,6,1,0,2,0,0,0,4|4|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,5|5|0|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,72|72|0|0|0|0|0|0,1,0,0,5,255,208
1112,10,4,1,0,1,0,0,0,1|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,-5|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,58|0|0|0|0|0|0|0,0,0,0,1,255,208
1113,10,4,1,0,1,0,0,0,1|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,6|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,58|0|0|0|0|0|0|0,0,0,0,1,255,208
1114,40,0,1,0,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,14|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,142|0|0|0|0|0|0|0,0,0,0,1,255,144
1115,10,1,1,2,1,0,0,3,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-8|0|0|0|0|0|0|0,-2|0|0|0|0|0|0|0,112|0|0|0|0|0|0|0,0,0,0,13,255,208
1116,10,1,1,2,1,0,0,3,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,-2|0|0|0|0|0|0|0,112|0|0|0|0|0|0|0,0,0,0,13,255,208
1117,30,1,1,0,1,0,0,4,5|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,285|0|0|0|0|0|0|0,0,0,0,13,255,208
1118,40,3,2,0,2,0,0,0,3|3|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,14|14|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,0|0|0|0|0|0|0|0,143|144|0|0|0|0|0|0,0,0,0,13,255,192
1119,80,3,1,0,1,0,0,0,4|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,-2|0|0|0|0|0|0|0,4|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,166|0|0|0|0|0|0|0,0,0,0,10,255,144
1120,80,4,1,0,1,0,0,0,4|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,2|0|0|0|0|0|0|0,4|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,166|0|0|0|0|0|0|0,0,0,0,10,255,112
1121,10,1,1,0,8,0,0,0,1|1|1|1|1|1|1|1,8|8|8|8|8|8|8|8,-2|-1|0|1|2|1|0|-1,13|14|15|14|13|14|15|14,-4|-2|0|2|4|2|0|-2,0|0|0|0|0|0|0|0,7304|7304|7304|7304|7304|7304|7304|7304,-1,0,0,4,255,112
1122,30,3,3,0,3,0,0,0,2|1|1|0|0|0|0|0,255|255|255|0|0|0|0|0,0|0|0|0|0|0|0|0,12|12|12|0|0|0|0|0,0|-6|5|0|0|0|0|0,0|4|4|0|0|0|0|0,107|108|108|0|0|0|0|0,0,0,0,1,255,112
1123,0,5,8,1,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,-22|-22|-22|-22|-22|-22|-22|-22,0|0|0|0|0|0|0|0,0|-12|-24|-36|-48|-60|-72|-84,0|0|0|0|0|0|0|0,198|199|198|199|198|199|198|199,0,0,0,15,255,128
1124,0,5,8,1,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,22|22|22|22|22|22|22|22,0|0|0|0|0|0|0|0,0|12|24|36|48|60|72|84,0|0|0|0|0|0|0|0,198|199|198|199|198|199|198|199,0,0,0,15,255,128
1125,10,4,1,0,1,0,0,0,1|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,6|0|0|0|0|0|0|0,-8|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,58|0|0|0|0|0|0|0,0,0,0,1,255,208
1126,10,4,1,0,1,0,0,0,1|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,6|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,58|0|0|0|0|0|0|0,0,0,0,1,255,208
1127,50,5,5,2,5,0,0,0,3|3|3|3|3|0|0|0,255|255|255|255|255|0|0|0,0|-1|1|-2|2|0|0|0,3|2|2|1|1|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,112|112|112|112|112|0|0|0,0,0,0,6,255,208
1128,30,4,1,7,1,0,0,0,4|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,7|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,601|0|0|0|0|0|0|0,0,0,3,13,11,128
1129,30,4,1,3,1,0,0,0,1|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-8|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,107|0|0|0|0|0|0|0,0,0,5,13,12,128
1130,0,0,1,0,4,0,0,0,1|1|1|1|0|0|0|0,255|255|255|255|0|0|0|0,14|14|14|14|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-5|-5|-5|-5|0|0|0|0,286|287|286|288|0|0|0|0,0,0,0,6,255,208
1131,10,4,1,0,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,6|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,61|0|0|0|0|0|0|0,0,0,0,1,255,208
1132,10,4,1,0,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,6|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,162|0|0|0|0|0|0|0,0,0,0,1,255,208
1133,10,4,1,1,1,0,0,0,4|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,6|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,168|0|0|0|0|0|0|0,0,0,0,1,255,208
1134,60,4,3,0,3,0,0,0,2|1|1|0|0|0|0|0,255|255|255|0|0|0|0|0,0|5|-5|0|0|0|0|0,10|8|8|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,244|227|227|0|0|0|0|0,0,0,0,1,255,208
1135,60,4,3,0,3,0,0,0,2|1|1|0|0|0|0|0,255|255|255|0|0|0|0|0,0|5|-5|0|0|0|0|0,-10|-8|-8|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,244|227|227|0|0|0|0|0,0,0,0,1,255,208
1136,120,3,2,2,2,0,0,0,6|6|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,6|6|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|14|0|0|0|0|0|0,117|136|0|0|0|0|0|0,0,0,0,0,255,192
1137,80,3,4,0,8,0,0,0,3|3|1|1|3|3|1|1,255|255|255|255|255|255|255|255,-10|-10|-8|-8|10|10|8|8,0|0|4|-4|0|0|4|-4,0|-12|0|0|0|12|0|0,0|0|0|0|0|0|0|0,244|244|244|244|244|244|244|244,0,0,0,1,255,208
1138,120,4,6,0,6,0,0,0,3|3|2|2|1|1|0|0,255|255|255|255|255|255|0|0,0|0|3|-3|6|-6|0|0,-10|-10|-9|-9|-8|-8|0|0,0|0|0|0|0|0|0|0,0|12|0|0|0|0|0|0,244|244|245|245|244|244|0|0,0,0,0,1,255,208
1139,0,5,8,1,8,0,0,0,1|1|1|1|1|1|1|2,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,8|8|8|8|8|8|8|8,0|0|0|0|0|0|0|0,0|14|28|42|56|70|84|98,192|191|192|191|192|191|192|191,0,0,0,15,255,128
1140,0,5,8,0,8,0,0,0,1|1|1|1|1|1|1|2,255|255|255|255|255|255|255|255,-14|-14|-14|-14|-14|-14|-14|-14,-12|-12|-12|-12|-12|-12|-12|-12,0|-12|-24|-36|-48|-60|-72|-84,0|14|28|42|56|70|84|98,196|197|196|197|196|197|196|197,0,0,0,15,255,128
1141,0,5,8,0,8,0,0,0,1|1|1|1|1|1|1|2,255|255|255|255|255|255|255|255,-14|-14|-14|-14|-14|-14|-14|-14,-12|-12|-12|-12|-12|-12|-12|-12,0|12|24|36|48|60|72|84,0|14|28|42|56|70|84|98,194|195|194|195|194|195|194|195,0,0,0,15,255,128
1142,10,1,1,2,1,0,0,4,1|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,226|0|0|0|0|0|0|0,0,0,0,13,255,208
1143,10,0,1,0,2,1,1,7,1|1|0|0|0|0|0|0,8|8|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-1|1|0|0|0|0|0|0,0|0|0|0|0|0|0|0,21|20|0|0|0|0|0|0,0,0,0,28,255,112
1144,50,0,5,0,5,0,0,0,1|1|1|1|1|0|0|0,255|255|255|255|255|0|0|0,0|-1|1|-2|2|0|0|0,-1|-3|-3|-4|-4|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,304|304|304|304|304|0|0|0,1,0,0,10,255,208
1145,0,0,1,0,4,0,0,0,1|1|1|1|0|0|0|0,255|255|255|255|0|0|0|0,-14|-14|-14|-14|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-14|-14|-14|-14|0|0|0|0,286|287|286|288|0|0|0|0,0,0,0,6,255,208
1146,10,1,1,2,1,0,0,4,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,112|0|0|0|0|0|0|0,0,0,0,13,255,208
1147,30,7,1,2,1,0,0,0,1|0|0|0|0|0|0|0,1|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,228|0|0|0|0|0|0|0,0,0,0,0,255,128
1148,40,1,1,2,1,0,0,0,0|0|0|0|0|0|0|0,1|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,247|0|0|0|0|0|0|0,0,0,0,0,255,128
1149,40,9,1,8,1,0,0,0,4|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,3|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,191|0|0|0|0|0|0|0,0,0,0,1,255,128
1150,120,9,3,6,3,0,0,0,4|4|4|0|0|0|0|0,255|255|255|0|0|0|0|0,0|1|-1|0|0|0|0|0,3|2|2|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,191|191|191|0|0|0|0|0,0,0,0,1,255,128
1151,0,5,8,1,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,22|22|22|22|22|22|22|22,0|0|0|0|0|0|0|0,0|12|24|36|48|60|72|84,0|0|0|0|0|0|0|0,198|199|198|199|198|199|198|199,0,0,0,0,255,128
1152,0,5,8,1,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,-22|-22|-22|-22|-22|-22|-22|-22,0|0|0|0|0|0|0|0,0|-12|-24|-36|-48|-60|-72|-84,0|0|0|0|0|0|0|0,198|199|198|199|198|199|198|199,0,0,0,0,255,128
1153,0,2,2,3,8,2,10,0,6|8|6|6|6|6|6|6,255|255|255|255|255|255|255|255,8|-8|10|-10|10|-10|13|-13,-12|-12|-13|-13|-10|-10|-6|-6,0|0|0|0|0|0|0|0,24|24|24|24|24|24|24|24,214|214|214|214|214|214|214|214,0,0,0,1,255,208
1154,120,3,2,2,2,0,0,0,3|3|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,6|6|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-14|0|0|0|0|0|0|0,117|136|0|0|0|0|0|0,0,0,0,26,255,192
1155,0,3,1,0,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,10|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,59|0|0|0|0|0|0|0,0,0,0,25,255,112
1156,0,4,1,0,1,0,0,0,3|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,10|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,60|0|0|0|0|0|0|0,0,0,0,25,255,112
1157,0,4,1,0,1,0,0,0,4|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,10|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,165|0|0|0|0|0|0|0,0,0,0,25,255,112
1158,0,4,2,0,2,0,0,0,2|2|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,10|10|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,0|0|0|0|0|0|0|0,59|59|0|0|0|0|0|0,0,0,0,25,255,112
1159,0,5,3,0,3,0,0,0,3|1|1|0|0|0|0|0,255|255|255|0|0|0|0|0,0|0|0|0|0|0|0|0,10|10|10|0|0|0|0|0,0|-8|8|0|0|0|0|0,0|4|4|0|0|0|0|0,60|58|58|0|0|0|0|0,0,0,0,25,255,112
1160,0,5,3,0,3,0,0,0,4|1|1|0|0|0|0|0,255|255|255|0|0|0|0|0,0|0|0|0|0|0|0|0,10|10|10|0|0|0|0|0,0|-9|9|0|0|0|0|0,0|4|4|0|0|0|0|0,165|58|58|0|0|0|0|0,0,0,0,25,255,112
1161,0,5,3,0,3,0,0,0,2|2|2|0|0|0|0|0,255|255|255|0|0|0|0|0,0|0|0|0|0|0|0|0,10|10|10|0|0|0|0|0,0|-10|10|0|0|0|0|0,0|4|4|0|0|0|0|0,59|59|59|0|0|0|0|0,0,0,0,25,255,112
1162,0,5,3,0,3,0,0,0,3|2|2|0|0|0|0|0,255|255|255|0|0|0|0|0,0|0|0|0|0|0|0|0,10|10|10|0|0|0|0|0,0|-10|10|0|0|0|0|0,0|4|4|0|0|0|0|0,60|59|59|0|0|0|0|0,0,0,0,25,255,112
1163,0,5,5,0,5,0,0,0,3|2|2|1|1|0|0|0,255|255|255|255|255|0|0|0,0|0|0|0|0|0|0|0,10|10|10|10|10|0|0|0,0|-10|10|-18|18|0|0|0,0|4|4|8|8|0|0|0,60|59|59|58|58|0|0|0,0,0,0,25,255,112
1164,0,5,5,0,5,0,0,0,3|2|2|2|2|0|0|0,255|255|255|255|255|0|0|0,0|0|0|0|0|0|0|0,10|10|10|10|10|0|0|0,0|-10|10|-20|20|0|0|0,0|4|4|8|8|0|0|0,60|59|59|59|59|0|0|0,0,0,0,25,255,112
1165,0,5,5,0,5,0,0,0,5|2|2|2|2|0|0|0,255|255|255|255|255|0|0|0,0|0|0|0|0|0|0|0,10|10|10|10|10|0|0|0,0|-10|10|-24|24|0|0|0,0|4|4|8|8|0|0|0,62|59|59|59|59|0|0|0,0,0,0,25,255,112
1166,0,3,1,0,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,10|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,59|0|0|0|0|0|0|0,0,0,0,25,255,112
1167,0,3,2,0,2,0,0,0,1|1|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-3|3|0|0|0|0|0|0,9|9|0|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,201|202|0|0|0|0|0|0,0,0,0,25,255,112
1168,0,4,3,0,3,0,0,0,1|1|1|0|0|0|0|0,255|255|255|0|0|0|0|0,-3|3|0|0|0|0|0|0,9|9|10|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,201|202|58|0|0|0|0|0,0,0,0,25,255,112
1169,0,4,3,0,3,0,0,0,1|1|2|0|0|0|0|0,255|255|255|0|0|0|0|0,-7|7|0|0|0|0|0|0,7|7|10|0|0|0|0|0,-5|5|0|0|0|0|0|0,0|0|0|0|0|0|0|0,163|164|59|0|0|0|0|0,0,0,0,25,255,112
1170,0,5,5,0,5,0,0,0,1|1|1|1|1|0|0|0,255|255|255|255|255|0|0|0,-7|7|0|-3|3|0|0|0,7|7|10|9|9|0|0|0,-5|5|0|-4|4|0|0|0,0|0|0|0|0|0|0|0,163|164|58|201|202|0|0|0,0,0,0,25,255,112
1171,0,5,5,0,5,0,0,0,1|1|2|1|1|0|0|0,255|255|255|255|255|0|0|0,-7|7|0|-3|3|0|0|0,7|7|10|9|9|0|0|0,-5|5|0|-4|4|0|0|0,0|0|0|0|0|0|0|0,163|164|59|201|202|0|0|0,0,0,0,25,255,112
1172,0,5,3,0,3,0,0,0,3|3|1|0|0|0|0|0,255|255|255|0|0|0|0|0,-7|7|0|0|0|0|0|0,7|7|10|0|0|0|0|0,-5|5|0|0|0|0|0|0,0|0|0|0|0|0|0|0,121|122|58|0|0|0|0|0,0,0,0,25,255,112
1173,0,5,3,0,3,0,0,0,3|3|2|0|0|0|0|0,255|255|255|0|0|0|0|0,-7|7|0|0|0|0|0|0,7|7|10|0|0|0|0|0,-5|5|0|0|0|0|0|0,0|0|0|0|0|0|0|0,121|122|59|0|0|0|0|0,0,0,0,25,255,112
1174,0,5,5,0,5,0,0,0,3|3|1|1|1|0|0|0,255|255|255|255|255|0|0|0,-7|7|0|-3|3|0|0|0,7|7|10|9|9|0|0|0,-5|5|0|-4|4|0|0|0,0|0|0|0|0|0|0|0,121|122|58|201|202|0|0|0,0,0,0,25,255,112
1175,0,5,5,0,5,0,0,0,3|3|2|1|1|0|0|0,255|255|255|255|255|0|0|0,-7|7|0|-3|3|0|0|0,7|7|10|9|9|0|0|0,-5|5|0|-4|4|0|0|0,0|0|0|0|0|0|0|0,121|122|59|201|202|0|0|0,0,0,0,25,255,112
1176,0,5,5,0,5,0,0,0,3|3|2|2|2|0|0|0,255|255|255|255|255|0|0|0,-7|7|0|-3|3|0|0|0,7|7|10|9|9|0|0|0,-5|5|0|-4|4|0|0|0,0|0|0|0|0|0|0|0,121|122|59|279|280|0|0|0,0,0,0,25,255,112
1177,0,8,1,0,1,0,0,0,251|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,65|0|0|0|0|0|0|0,1,0,0,10,255,208
1178,0,8,2,0,2,0,0,0,251|251|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-1|1|0|0|0|0|0|0,2|2|0|0|0|0|0|0,2|2|0|0|0|0|0|0,0|0|0|0|0|0|0|0,65|65|0|0|0|0|0|0,1,0,0,10,255,208
1179,0,8,1,0,1,0,0,0,252|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,4|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,64|0|0|0|0|0|0|0,1,0,0,10,255,208
1180,0,8,3,0,3,0,0,0,251|251|251|0|0|0|0|0,255|255|255|0|0|0|0|0,-2|2|0|0|0|0|0|0,2|2|2|0|0|0|0|0,-10|10|0|0|0|0|0|0,0|0|0|0|0|0|0|0,65|65|65|0|0|0|0|0,1,0,0,10,255,208
1181,0,8,2,0,2,0,0,0,252|252|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-1|1|0|0|0|0|0|0,2|2|0|0|0|0|0|0,-7|7|0|0|0|0|0|0,9|9|0|0|0|0|0|0,75|75|0|0|0|0|0|0,1,0,0,10,255,208
1182,0,8,4,0,4,0,0,0,251|251|250|250|0|0|0|0,255|255|255|255|0|0|0|0,0|0|0|0|0|0|0|0,3|3|3|3|0|0|0|0,-6|6|-6|6|0|0|0|0,-7|-7|7|7|0|0|0|0,598|599|617|618|0|0|0|0,1,0,0,10,255,208
1183,0,8,6,0,6,0,0,0,251|251|250|250|251|251|0|0,255|255|255|255|255|255|0|0,0|0|0|0|-1|1|0|0,3|3|3|3|2|2|0|0,-6|6|-6|6|-14|14|0|0,-7|-7|7|7|0|0|0|0,598|599|617|618|65|65|0|0,1,0,0,10,255,208
1184,0,8,8,0,8,0,0,0,251|251|250|250|251|251|250|250,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,3|3|3|3|3|3|3|3,-18|-6|-18|-6|6|18|6|18,-7|-7|7|7|-7|-7|7|7,598|599|617|618|598|599|617|618,1,0,0,10,255,208
1185,0,8,4,0,4,0,0,0,251|251|251|251|0|0|0|0,255|255|255|255|0|0|0|0,0|0|0|0|0|0|0|0,3|3|3|3|0|0|0|0,-6|6|-6|6|0|0|0|0,-7|-7|7|7|0|0|0|0,596|597|615|616|0|0|0|0,1,0,0,10,255,208
1186,0,8,6,0,6,0,0,0,251|251|251|251|251|251|0|0,255|255|255|255|255|255|0|0,0|0|0|0|-1|1|0|0,3|3|3|3|2|2|0|0,-6|6|-6|6|-14|14|0|0,-7|-7|7|7|0|0|0|0,596|597|615|616|65|65|0|0,1,0,0,10,255,208
1187,0,8,8,0,8,0,0,0,251|251|251|251|251|251|251|251,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,3|3|3|3|3|3|3|3,-18|-6|-18|-6|6|18|6|18,-7|-7|7|7|-7|-7|7|7,596|597|615|616|596|597|615|616,1,0,0,10,255,208
1188,0,0,1,0,3,0,0,0,1|0|0|0|0|0|0|0,255|255|255|0|0|0|0|0,101|101|101|0|0|0|0|0,14|14|14|0|0|0|0|0,0|0|0|0|0|0|0|0,4|4|4|0|0|0|0|0,289|293|293|0|0|0|0|0,0,0,0,6,255,112
1189,0,0,1,0,3,0,0,0,1|1|0|0|0|0|0|0,255|255|255|0|0|0|0|0,101|101|101|0|0|0|0|0,14|14|14|0|0|0|0|0,0|0|0|0|0|0|0|0,4|4|4|0|0|0|0|0,289|289|293|0|0|0|0|0,0,0,0,6,255,112
1190,0,0,1,0,1,0,0,0,1|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,101|0|0|0|0|0|0|0,14|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,4|0|0|0|0|0|0|0,286|0|0|0|0|0|0|0,0,0,0,6,255,112
1191,0,0,1,0,4,0,0,0,1|2|1|0|0|0|0|0,255|255|255|255|0|0|0|0,101|101|101|101|0|0|0|0,14|14|14|14|0|0|0|0,0|0|0|0|0|0|0|0,4|4|4|4|0|0|0|0,286|287|286|288|0|0|0|0,0,0,0,6,255,112
1192,0,0,1,0,2,0,0,0,1|2|0|0|0|0|0|0,255|255|0|0|0|0|0|0,101|101|0|0|0|0|0|0,14|14|0|0|0|0|0|0,0|0|0|0|0|0|0|0,4|4|0|0|0|0|0|0,286|287|0|0|0|0|0|0,0,0,0,6,255,112
1193,0,0,2,0,8,0,0,0,2|2|1|1|0|0|1|1,255|255|255|255|255|255|255|255,101|101|101|101|101|101|101|101,14|14|14|14|14|14|14|14,-6|6|-6|6|-6|6|-6|6,4|4|4|4|4|4|4|4,287|287|286|286|288|288|286|286,0,0,0,6,255,112
1194,0,0,1,0,4,0,0,0,2|4|2|0|0|0|0|0,255|255|255|255|0|0|0|0,101|101|101|101|0|0|0|0,14|14|14|14|0|0|0|0,0|0|0|0|0|0|0|0,4|4|4|4|0|0|0|0,290|291|290|292|0|0|0|0,0,0,0,6,255,112
1195,0,0,3,0,6,0,0,0,1|1|1|2|0|0|0|0,255|255|255|255|255|255|0|0,101|101|101|101|101|101|0|0,14|14|14|14|14|14|0|0,0|-10|10|0|-10|10|0|0,4|4|4|4|4|4|0|0,286|289|289|287|293|293|0|0,0,0,0,6,255,112
1196,0,0,3,0,6,0,0,0,0|2|2|1|1|1|0|0,255|255|255|255|255|255|0|0,101|101|101|101|101|101|0|0,14|14|14|14|14|14|0|0,0|-10|10|0|-10|10|0|0,4|4|4|4|4|4|0|0,293|287|287|289|286|286|0|0,0,0,0,6,255,112
1197,0,0,3,0,6,0,0,0,2|1|1|4|0|0|0|0,255|255|255|255|255|255|0|0,101|101|101|101|101|101|0|0,14|14|14|14|14|14|0|0,0|-10|10|0|-10|10|0|0,4|4|4|4|4|4|0|0,290|289|289|291|293|293|0|0,0,0,0,6,255,112
1198,0,0,3,0,6,0,0,0,2|2|2|4|1|1|0|0,255|255|255|255|255|255|0|0,101|101|101|101|101|101|0|0,14|14|14|14|14|14|0|0,0|-10|10|0|-10|10|0|0,4|4|4|4|4|4|0|0,290|287|287|291|286|286|0|0,0,0,0,6,255,112
1199,0,9,3,0,3,0,0,0,4|2|1|0|0|0|0|0,255|255|255|0|0|0|0|0,120|120|120|0|0|0|0|0,8|8|8|0|0|0|0|0,0|0|0|0|0|0|0|0,-14|0|14|0|0|0|0|0,97|116|135|0|0|0|0|0,1,0,0,14,255,160
1200,0,8,4,0,4,0,0,0,4|2|2|1|0|0|0|0,255|255|255|255|0|0|0|0,120|120|120|120|0|0|0|0,9|9|8|8|0|0|0|0,0|0|0|0|0|0|0|0,-14|0|0|14|0|0|0|0,97|116|116|135|0|0|0|0,1,0,0,14,255,160
