id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
191,0,0,1,0,4,0,0,0,1|2|1|0|0|0|0|0,255|255|255|255|0|0|0|0,101|101|101|101|0|0|0|0,14|14|14|14|0|0|0|0,0|0|0|0|0|0|0|0,4|4|4|4|0|0|0|0,286|287|286|288|0|0|0|0,0,0,0,6,255,208
192,0,0,1,0,2,0,0,0,1|2|0|0|0|0|0|0,255|255|0|0|0|0|0|0,101|101|0|0|0|0|0|0,14|14|0|0|0|0|0|0,0|0|0|0|0|0|0|0,4|4|0|0|0|0|0|0,286|287|0|0|0|0|0|0,0,0,0,6,255,208
193,0,0,2,0,8,0,0,0,2|2|1|1|0|0|1|1,255|255|255|255|255|255|255|255,101|101|101|101|101|101|101|101,14|14|14|14|14|14|14|14,-6|6|-6|6|-6|6|-6|6,4|4|4|4|4|4|4|4,287|287|286|286|288|288|286|286,0,0,0,6,255,208
194,0,0,1,0,4,0,0,0,2|4|2|0|0|0|0|0,255|255|255|255|0|0|0|0,101|101|101|101|0|0|0|0,14|14|14|14|0|0|0|0,0|0|0|0|0|0|0|0,4|4|4|4|0|0|0|0,290|291|290|292|0|0|0|0,0,0,0,6,255,208
195,0,0,3,0,6,0,0,0,1|1|1|2|0|0|0|0,255|255|255|255|255|255|0|0,101|101|101|101|101|101|0|0,14|14|14|14|14|14|0|0,0|-10|10|0|-10|10|0|0,4|4|4|4|4|4|0|0,286|289|289|287|293|293|0|0,0,0,0,6,255,208
196,0,0,3,0,6,0,0,0,0|2|2|1|1|1|0|0,255|255|255|255|255|255|0|0,101|101|101|101|101|101|0|0,14|14|14|14|14|14|0|0,0|-10|10|0|-10|10|0|0,4|4|4|4|4|4|0|0,293|287|287|289|286|286|0|0,0,0,0,6,255,208
197,0,0,3,0,6,0,0,0,2|1|1|4|0|0|0|0,255|255|255|255|255|255|0|0,101|101|101|101|101|101|0|0,14|14|14|14|14|14|0|0,0|-10|10|0|-10|10|0|0,4|4|4|4|4|4|0|0,290|289|289|291|293|293|0|0,0,0,0,6,255,208
198,0,0,3,0,6,0,0,0,2|2|2|4|1|1|0|0,255|255|255|255|255|255|0|0,101|101|101|101|101|101|0|0,14|14|14|14|14|14|0|0,0|-10|10|0|-10|10|0|0,4|4|4|4|4|4|0|0,290|287|287|291|286|286|0|0,0,0,0,6,255,208
199,0,9,3,0,3,0,0,0,4|2|1|0|0|0|0|0,255|255|255|0|0|0|0|0,120|120|120|0|0|0|0|0,8|8|8|0|0|0|0|0,0|0|0|0|0|0|0|0,-14|0|14|0|0|0|0|0,97|116|135|0|0|0|0|0,1,0,0,14,255,208
200,0,8,4,0,4,0,0,0,4|2|2|1|0|0|0|0,255|255|255|255|0|0|0|0,120|120|120|120|0|0|0|0,9|9|8|8|0|0|0|0,0|0|0|0|0|0|0|0,-14|0|0|14|0|0|0|0,97|116|116|135|0|0|0|0,1,0,0,14,255,208
201,0,8,5,0,5,0,0,0,4|2|2|2|1|0|0|0,255|255|255|255|255|0|0|0,120|120|120|120|120|0|0|0,9|9|8|7|7|0|0|0,0|0|0|0|0|0|0|0,-14|0|0|0|14|0|0|0,97|116|116|116|135|0|0|0,1,0,0,14,255,208
202,0,7,6,0,6,0,0,0,4|2|2|2|2|1|0|0,255|255|255|255|255|255|0|0,120|120|120|120|120|120|0|0,9|9|8|7|6|6|0|0,0|0|0|0|0|0|0|0,-14|0|0|0|0|14|0|0,97|116|116|116|116|135|0|0,1,0,0,14,255,208
203,0,7,8,0,8,0,0,0,4|2|2|2|2|2|2|1,255|255|255|255|255|255|255|255,120|120|120|120|120|120|120|120,9|9|8|7|6|5|4|4,0|0|0|0|0|0|0|0,-14|0|0|0|0|0|0|14,97|116|116|116|116|116|116|135,1,0,0,14,255,208
204,0,7,8,0,8,0,0,0,4|2|2|1|4|2|2|1,255|255|255|255|255|255|255|255,-1|-1|-1|-1|1|1|1|1,14|14|13|13|14|14|13|13,0|0|0|0|0|0|0|0,-14|0|0|14|-14|0|0|14,97|116|116|135|97|116|116|135,1,0,0,14,255,208
205,0,7,8,0,8,0,0,0,4|2|1|4|2|1|4|2,255|255|255|255|255|255|255|255,-3|-3|-3|3|3|3|0|0,14|14|14|14|14|14|14|14,0|0|0|0|0|0|0|0,-14|0|14|-14|0|14|-18|-4,97|116|135|97|116|135|97|135,1,0,0,14,255,208
206,0,6,8,0,8,0,0,0,4|2|1|4|2|1|12|4,255|255|255|255|255|255|255|255,-3|-3|-3|3|3|3|0|0,14|14|14|14|14|14|14|14,0|0|0|0|0|0|0|0,-14|0|14|-14|0|14|-18|-4,97|116|135|97|116|135|101|139,1,0,0,14,255,208
207,0,6,8,0,8,0,0,0,4|2|4|2|12|4|4|2,255|255|255|255|255|255|255|255,-3|-3|3|3|0|0|0|0,14|14|14|14|14|14|13|13,0|0|0|0|0|0|0|0,0|14|0|14|-18|-4|-4|10,97|135|101|139|101|120|120|139,1,0,0,14,255,208
208,0,7,8,0,8,0,0,0,12|4|4|4|4|4|4|2,255|255|255|255|255|255|255|255,120|120|120|120|120|120|120|120,9|9|8|7|6|5|4|4,0|0|0|0|0|0|0|0,-14|0|0|0|0|0|0|14,101|120|120|120|120|120|120|139,1,0,0,14,255,208
209,0,7,8,0,8,0,0,0,12|4|4|2|12|4|4|2,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,14|14|13|13|14|14|13|13,-8|-8|-8|-8|8|8|8|8,-14|0|0|14|-14|0|0|14,101|120|120|139|101|120|120|139,1,0,0,14,255,208
210,0,4,1,0,1,0,0,0,3|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,10|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,227|0|0|0|0|0|0|0,1,0,0,5,255,208
211,0,5,1,0,1,0,0,0,5|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,11|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,214|0|0|0|0|0|0|0,1,0,0,5,255,208
212,0,4,1,0,1,0,0,0,3|0|0|0|0|0|0|0,98|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,10|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,227|0|0|0|0|0|0|0,1,0,0,5,255,208
213,0,4,1,0,1,0,0,0,5|0|0|0|0|0|0|0,98|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,11|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,214|0|0|0|0|0|0|0,1,0,0,5,255,208
214,0,5,2,0,2,0,0,0,3|3|0|0|0|0|0|0,98|98|0|0|0|0|0|0,0|0|0|0|0|0|0|0,10|10|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,0|0|0|0|0|0|0|0,227|227|0|0|0|0|0|0,1,0,0,5,255,208
215,0,4,2,0,2,0,0,0,5|3|0|0|0|0|0|0,98|98|0|0|0|0|0|0,0|0|0|0|0|0|0|0,11|10|0|0|0|0|0|0,-2|-2|0|0|0|0|0|0,0|0|0|0|0|0|0|0,214|227|0|0|0|0|0|0,1,0,4,5,255,208
216,0,4,2,0,2,0,0,0,5|5|0|0|0|0|0|0,98|98|0|0|0|0|0|0,0|0|0|0|0|0|0|0,11|9|0|0|0|0|0|0,-2|-2|0|0|0|0|0|0,0|0|0|0|0|0|0|0,214|214|0|0|0|0|0|0,1,0,4,5,255,208
217,0,4,3,0,3,0,0,0,5|5|3|0|0|0|0|0,98|98|98|0|0|0|0|0,0|0|0|0|0|0|0|0,9|7|5|0|0|0|0|0,-2|-2|-2|0|0|0|0|0,0|0|0|0|0|0|0|0,214|214|227|0|0|0|0|0,1,0,5,5,255,208
218,0,4,4,0,4,0,0,0,5|3|3|3|0|0|0|0,98|98|98|98|0|0|0|0,0|0|-4|4|0|0|0|0,8|6|8|8|0|0|0|0,-2|-2|-2|-2|0|0|0|0,0|0|0|0|0|0|0|0,214|227|227|227|0|0|0|0,1,0,4,5,255,208
219,0,4,4,0,4,0,0,0,5|3|5|5|0|0|0|0,98|98|98|98|0|0|0|0,0|0|-4|4|0|0|0|0,8|6|8|8|0|0|0|0,-2|-2|-2|-2|0|0|0|0,0|0|0|0|0|0|0|0,214|227|214|214|0|0|0|0,1,0,1,5,255,208
220,0,4,4,0,4,0,0,0,5|3|5|5|0|0|0|0,98|98|98|98|0|0|0|0,0|0|-4|4|0|0|0|0,1|-1|0|0|0|0|0|0,-2|-2|-2|-2|0|0|0|0,0|0|0|0|0|0|0|0,214|227|214|214|0|0|0|0,1,0,4,5,255,208
221,0,1,1,0,2,0,0,0,1|1|0|0|0|0|0|0,98|98|0|0|0|0|0|0,0|0|0|0|0|0|0|0,20|20|0|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,67|67|0|0|0|0|0|0,-1,0,0,20,255,208
222,0,1,1,0,4,0,0,0,1|1|1|1|0|0|0|0,98|98|98|98|0|0|0|0,-1|0|1|0|0|0|0|0,20|20|20|20|0|0|0|0,-6|0|6|0|0|0|0|0,0|0|0|0|0|0|0|0,67|67|67|67|0|0|0|0,-1,0,0,20,255,208
223,0,1,1,0,4,0,0,0,1|1|1|1|0|0|0|0,98|98|98|98|0|0|0|0,-2|0|2|0|0|0|0|0,20|20|20|20|0|0|0|0,-6|0|6|0|0|0|0|0,0|0|0|0|0|0|0|0,67|67|67|67|0|0|0|0,-1,0,0,20,255,208
224,0,1,1,0,6,0,0,0,1|1|1|1|1|1|0|0,98|98|98|98|98|98|0|0,-1|0|0|1|0|0|0|0,20|20|20|20|20|20|0|0,-6|-2|2|6|2|-2|0|0,0|0|0|0|0|0|0|0,67|67|67|67|67|67|0|0,-1,0,0,20,255,208
225,0,1,1,0,8,0,0,0,1|1|1|1|1|1|1|1,98|98|98|98|98|98|98|98,-2|-1|0|1|2|1|0|-1,20|20|20|20|20|20|20|20,-8|-4|0|4|8|4|0|-4,0|0|0|0|0|0|0|0,67|67|67|67|67|67|67|67,-1,0,0,20,255,208
226,0,1,1,0,8,0,0,0,1|1|1|1|1|1|1|1,98|98|98|98|98|98|98|98,-2|-1|0|1|2|1|0|-1,20|20|20|20|20|20|20|20,-8|-4|0|4|8|4|0|-4,0|0|0|0|0|0|0|0,67|67|67|67|67|67|67|67,-1,0,0,20,255,208
227,0,2,1,0,4,0,0,0,2|2|2|2|0|0|0|0,98|98|98|98|0|0|0|0,-1|0|1|0|0|0|0|0,20|20|20|20|0|0|0|0,-6|0|6|0|0|0|0|0,0|0|0|0|0|0|0|0,70|70|70|70|0|0|0|0,-1,0,0,20,255,208
228,0,2,1,0,6,0,0,0,2|2|2|2|2|2|0|0,98|98|98|98|98|98|0|0,-1|0|0|1|0|0|0|0,20|20|20|20|20|20|0|0,-6|-2|2|6|2|-2|0|0,0|0|0|0|0|0|0|0,70|70|70|70|70|70|0|0,-1,0,0,20,255,208
229,0,2,1,0,8,0,0,0,2|2|2|2|2|2|2|2,98|98|98|98|98|98|98|98,-2|-1|0|1|2|1|0|-1,20|20|20|20|20|20|20|20,-8|-4|0|4|8|4|0|-4,0|0|0|0|0|0|0|0,70|70|70|70|70|70|70|70,-1,0,0,20,255,208
230,0,1,1,0,8,0,0,0,2|2|2|2|2|2|2|2,98|98|98|98|98|98|98|98,-2|-1|0|1|2|1|0|-1,20|20|20|20|20|20|20|20,-8|-4|0|4|8|4|0|-4,0|0|0|0|0|0|0|0,70|70|70|70|70|70|70|70,-1,0,0,20,255,208
231,0,0,1,0,8,0,0,0,2|2|2|2|2|2|2|2,98|98|98|98|98|98|98|98,-2|-1|0|1|2|1|0|-1,20|20|20|20|20|20|20|20,-8|-4|0|4|8|4|0|-4,0|0|0|0|0|0|0|0,70|70|70|70|70|70|70|70,-1,0,0,20,255,208
232,0,5,3,2,3,0,0,0,1|1|1|0|0|0|0|0,255|255|255|0|0|0|0|0,0|0|0|0|0|0|0|0,22|22|22|0|0|0|0|0,0|0|0|0|0|0|0|0,-22|-8|6|0|0|0|0|0,191|191|191|0|0|0|0|0,0,0,0,15,255,128
233,0,5,4,2,4,0,0,0,1|1|1|1|0|0|0|0,255|255|255|255|0|0|0|0,0|0|0|0|0|0|0|0,22|22|22|22|0|0|0|0,0|0|0|0|0|0|0|0,-22|-8|6|20|0|0|0|0,191|191|191|191|0|0|0|0,0,0,0,15,255,128
234,0,5,6,2,6,0,0,0,1|1|1|1|1|2|0|0,255|255|255|255|255|255|0|0,0|0|0|0|0|0|0|0,22|22|22|22|22|-12|0|0,0|0|0|0|0|0|0|0,-22|-8|6|20|34|0|0|0,191|191|191|191|191|191|0|0,0,0,0,15,255,128
235,0,5,7,2,7,0,0,0,1|1|1|1|1|2|2|0,255|255|255|255|255|255|255|0,0|0|0|0|0|0|0|0,22|22|22|22|22|-12|-12|0,0|0|0|0|0|0|0|0,-22|-8|6|20|34|0|-14|0,191|191|191|191|191|191|191|0,0,0,0,15,255,128
236,0,5,6,2,6,0,0,0,1|1|1|1|2|2|0|0,255|255|255|255|101|101|0|0,0|0|0|0|-10|10|0|0,22|22|22|22|10|10|0|0,0|0|0|0|0|0|0|0,-22|-8|6|20|0|0|0|0,191|191|191|191|194|196|0|0,0,0,0,15,255,128
237,0,5,8,2,8,0,0,0,1|1|1|1|2|2|2|2,255|255|255|255|101|101|101|101,0|0|0|0|-10|10|-10|10,22|22|22|22|10|10|10|10,0|0|0|0|0|0|12|-12,-22|-8|6|20|0|0|14|14,191|191|191|191|194|196|194|196,0,0,0,15,255,128
238,0,5,6,2,6,0,0,0,3|1|1|1|2|2|0|0,103|103|103|103|101|101|0|0,0|0|0|0|-10|10|0|0,22|22|22|22|10|10|0|0,0|0|0|0|0|0|0|0,-22|-8|6|20|0|0|0|0,210|229|248|267|194|196|0|0,0,0,0,15,255,128
239,0,5,8,2,8,0,0,0,3|1|1|1|2|2|2|2,103|103|103|103|101|101|101|101,0|0|0|0|-10|10|-10|10,22|22|22|22|10|10|10|10,0|0|0|0|0|0|12|-12,-22|-8|6|20|0|0|14|14,210|229|248|267|194|196|194|196,0,0,0,15,255,128
240,0,5,8,2,8,0,0,0,3|1|1|1|2|2|2|2,103|103|103|103|101|101|101|101,0|0|0|0|-7|7|-7|7,22|22|22|22|10|10|10|10,0|0|0|0|0|0|12|-12,-22|-8|6|20|0|0|14|14,210|229|248|267|194|196|194|196,0,0,0,15,255,128
241,0,2,4,2,8,0,0,0,3|1|1|1|3|1|1|1,103|103|103|103|103|103|103|103,0|0|0|0|0|0|0|0,22|22|22|22|22|22|22|22,-8|-8|-8|-8|8|8|8|8,-22|-8|6|20|-22|-8|6|20,210|229|248|267|210|229|248|267,0,0,0,15,255,128
242,0,1,8,2,8,0,0,0,1|1|1|1|1|1|1|1,103|103|103|103|103|103|103|103,0|0|0|0|0|0|0|0,22|22|22|22|22|22|22|22,-8|-8|-8|-8|8|8|8|8,-22|-8|6|20|-22|-8|6|20,210|229|248|267|210|229|248|267,0,0,0,15,255,128
243,0,2,1,9,6,0,0,0,2|2|2|2|2|2|0|0,10|10|10|10|10|10|0|0,-10|10|-10|10|-12|12|0|0,4|-4|-4|4|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,172|172|172|172|172|172|0|0,0,0,0,0,255,112
244,0,2,1,9,8,0,0,0,2|2|2|2|2|2|2|2,10|10|10|10|10|10|10|10,-9|9|-9|9|-10|10|-10|10,6|-6|-6|6|-3|3|3|-3,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,172|172|172|172|172|172|172|172,0,0,0,0,255,112
245,0,1,1,9,6,0,0,0,2|2|2|2|2|2|0|0,10|10|10|10|10|10|0|0,-10|10|-10|10|-12|12|0|0,4|-4|-4|4|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,172|172|172|172|172|172|0|0,0,0,0,0,255,112
246,0,1,1,9,8,0,0,0,2|2|2|2|2|2|2|2,10|10|10|10|10|10|10|10,-9|9|-9|9|-10|10|-10|10,6|-6|-6|6|-3|3|3|-3,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,172|172|172|172|172|172|172|172,0,0,0,0,255,112
247,0,2,2,9,6,0,0,0,2|2|2|2|2|2|0|0,10|10|10|10|10|10|0|0,-10|10|-10|10|-12|12|0|0,4|-4|-4|4|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,172|172|172|172|172|172|0|0,0,0,0,0,255,112
248,0,2,2,9,8,0,0,0,2|2|2|2|2|2|2|2,10|10|10|10|10|10|10|10,-9|9|-9|9|-10|10|-10|10,6|-6|-6|6|-3|3|3|-3,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,172|172|172|172|172|172|172|172,0,0,0,0,255,112
249,0,1,2,9,6,0,0,0,2|2|2|2|2|2|0|0,10|10|10|10|10|10|0|0,-10|10|-10|10|-12|12|0|0,4|-4|-4|4|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,172|172|172|172|172|172|0|0,0,0,0,0,255,112
250,0,1,2,9,8,0,0,0,2|2|2|2|2|2|2|2,10|10|10|10|10|10|10|10,-9|9|-9|9|-10|10|-10|10,6|-6|-6|6|-3|3|3|-3,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,172|172|172|172|172|172|172|172,0,0,0,0,255,112
251,0,2,4,9,8,0,0,0,2|2|2|2|2|2|2|2,10|10|10|10|10|10|10|10,-9|9|-9|9|-10|10|-10|10,6|-6|-6|6|-3|3|3|-3,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,172|172|172|172|172|172|172|172,0,0,0,0,255,112
252,0,3,6,9,6,0,0,0,2|2|2|2|2|2|0|0,10|10|10|10|10|10|0|0,-10|10|-10|10|-12|12|0|0,4|-4|-4|4|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,172|172|172|172|172|172|0|0,0,0,0,0,255,112
253,0,2,8,9,8,0,0,0,2|2|2|2|2|2|2|2,10|10|10|10|10|10|10|10,-9|9|-9|9|-10|10|-10|10,6|-6|-6|6|-3|3|3|-3,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,172|172|172|172|172|172|172|172,0,0,0,0,255,112
254,0,4,1,0,2,0,0,0,1|1|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-10|10|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,39|1|0|0|0|0|0|0,0,0,0,25,255,208
255,0,6,2,0,2,0,0,0,1|1|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-10|10|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,39|1|0|0|0|0|0|0,0,0,0,25,255,208
256,0,6,2,0,2,0,0,0,2|2|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-10|10|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,40|2|0|0|0|0|0|0,0,0,0,25,255,208
257,0,6,5,0,5,0,0,0,1|1|1|1|1|0|0|0,255|255|255|255|255|0|0|0,-9|9|9|-9|0|0|0|0,2|2|-2|-2|-10|0|0|0,-2|2|2|-2|0|0|0|0,0|0|0|0|0|0|0|0,281|282|301|300|77|0|0|0,0,0,0,25,255,208
258,0,6,2,0,2,0,0,0,3|3|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-10|10|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,41|3|0|0|0|0|0|0,0,0,0,25,255,208
259,0,6,3,0,3,0,0,0,3|3|1|0|0|0|0|0,255|255|255|0|0|0|0|0,-10|10|0|0|0|0|0|0,0|0|-10|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,41|3|77|0|0|0|0|0,0,0,0,25,255,208
260,0,6,4,0,4,0,0,0,2|2|2|2|0|0|0|0,255|255|255|255|0|0|0|0,-9|9|9|-9|0|0|0|0,2|2|-2|-2|0|0|0|0,-2|2|2|-2|0|0|0|0,0|0|0|0|0|0|0|0,277|278|297|296|0|0|0|0,0,0,0,25,255,208
261,0,6,6,0,6,0,0,0,2|2|2|2|1|1|0|0,255|255|255|255|255|255|0|0,-9|9|9|-9|-10|10|0|0,2|2|-2|-2|0|0|0|0,-2|2|2|-2|0|0|0|0,0|0|0|0|0|0|0|0,277|278|297|296|39|1|0|0,0,0,0,25,255,208
262,0,6,6,0,6,0,0,0,2|2|2|2|3|3|0|0,255|255|255|255|255|255|0|0,-9|9|9|-9|-10|10|0|0,2|2|-2|-2|0|0|0|0,-2|2|2|-2|0|0|0|0,0|0|0|0|0|0|0|0,277|278|297|296|41|3|0|0,0,0,0,25,255,208
263,0,6,6,0,6,0,0,0,2|2|2|2|4|4|0|0,255|255|255|255|255|255|0|0,-9|9|9|-9|-10|10|0|0,2|2|-2|-2|0|0|0|0,-2|2|2|-2|0|0|0|0,0|0|0|0|0|0|0|0,277|278|297|296|203|222|0|0,0,0,0,25,255,208
264,0,6,6,0,6,0,0,0,2|2|2|2|5|5|0|0,255|255|255|255|255|255|0|0,-9|9|9|-9|-10|10|0|0,2|2|-2|-2|0|0|0|0,-2|2|2|-2|0|0|0|0,0|0|0|0|0|0|0|0,277|278|297|296|43|5|0|0,0,0,0,25,255,208
265,0,3,1,0,4,0,0,0,1|1|1|1|0|0|0|0,255|255|255|255|0|0|0|0,-9|9|9|-9|0|0|0|0,2|2|-2|-2|0|0|0|0,-2|2|2|-2|0|0|0|0,0|0|0|0|0|0|0|0,281|282|301|300|0|0|0|0,0,0,0,25,255,208
266,0,4,2,0,4,0,0,0,1|1|1|1|0|0|0|0,255|255|255|255|0|0|0|0,-9|9|9|-9|0|0|0|0,2|2|-2|-2|0|0|0|0,-2|2|2|-2|0|0|0|0,0|0|0|0|0|0|0|0,281|282|301|300|0|0|0|0,0,0,0,25,255,208
267,0,6,4,0,4,0,0,0,1|1|1|1|0|0|0|0,255|255|255|255|0|0|0|0,-9|9|9|-9|0|0|0|0,2|2|-2|-2|0|0|0|0,-2|2|2|-2|0|0|0|0,0|0|0|0|0|0|0|0,281|282|301|300|0|0|0|0,0,0,0,25,255,208
268,0,6,5,0,5,0,0,0,1|1|1|1|1|0|0|0,255|255|255|255|255|0|0|0,-6|6|6|-6|0|0|0|0,6|6|-6|-6|-10|0|0|0,-4|4|4|-4|0|0|0|0,0|0|0|0|0|0|0|0,163|164|183|182|77|0|0|0,0,0,0,25,255,208
269,0,6,4,0,4,0,0,0,2|2|1|1|0|0|0|0,255|255|255|255|0|0|0|0,-9|9|6|-6|0|0|0|0,2|2|-6|-6|0|0|0|0,-2|2|4|-4|0|0|0|0,0|0|0|0|0|0|0|0,277|278|183|182|0|0|0|0,0,0,0,25,255,208
270,0,6,5,0,5,0,0,0,2|2|1|1|1|0|0|0,255|255|255|255|255|0|0|0,-9|9|6|-6|0|0|0|0,2|2|-6|-6|-10|0|0|0,-2|2|4|-4|0|0|0|0,0|0|0|0|0|0|0|0,277|278|183|182|77|0|0|0,0,0,0,25,255,208
271,0,6,5,0,5,0,0,0,2|2|2|2|1|0|0|0,255|255|255|255|255|0|0|0,-9|9|6|-6|0|0|0|0,2|2|-6|-6|-10|0|0|0,-2|2|4|-4|0|0|0|0,0|0|0|0|0|0|0|0,277|278|295|294|77|0|0|0,0,0,0,25,255,208
272,0,6,7,0,7,0,0,0,2|2|2|2|1|1|1|0,255|255|255|255|255|255|255|0,-9|9|6|-6|0|-10|10|0,2|2|-6|-6|-10|0|0|0,-2|2|4|-4|0|0|0|0,0|0|0|0|0|0|0|0,277|278|295|294|77|39|1|0,0,0,0,25,255,208
273,0,6,7,0,7,0,0,0,2|2|2|2|1|2|2|0,255|255|255|255|255|255|255|0,-9|9|6|-6|0|-2|2|0,2|2|-6|-6|-10|-9|-9|0,-2|2|4|-4|0|-4|4|0,0|0|0|0|0|0|0|0,277|278|295|294|77|298|299|0,0,0,0,25,255,208
274,0,6,8,0,8,0,0,0,2|2|2|2|2|2|1|1,255|255|255|255|255|255|255|255,-9|9|6|-6|-2|2|-10|10,2|2|-6|-6|-9|-9|0|0,-2|2|4|-4|-4|4|0|0,0|0|0|0|0|0|0|0,277|278|295|294|298|299|39|1,0,0,0,25,255,208
275,0,6,8,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-9|9|6|-6|-2|2|-10|10,2|2|-6|-6|-9|-9|0|0,-2|2|4|-4|-4|4|0|0,0|0|0|0|0|0|0|0,277|278|295|294|298|299|40|2,0,0,0,25,255,208
276,0,6,2,0,2,0,0,0,1|1|0|0|0|0|0|0,100|100|0|0|0|0|0|0,-13|13|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-2|2|0|0|0|0|0|0,0|0|0|0|0|0|0|0,6|44|0|0|0|0|0|0,0,0,0,13,255,208
277,0,6,3,0,3,0,0,0,1|1|1|0|0|0|0|0,100|100|98|0|0|0|0|0,-13|13|0|0|0|0|0|0,0|0|13|0|0|0|0|0,-2|2|0|0|0|0|0|0,0|0|0|0|0|0|0|0,6|44|63|0|0|0|0|0,0,0,0,13,255,208
278,0,6,4,0,4,0,0,0,1|1|1|1|0|0|0|0,100|100|98|98|0|0|0|0,-13|13|-2|2|0|0|0|0,0|0|13|13|0|0|0|0,-2|2|-4|4|0|0|0|0,0|0|0|0|0|0|0|0,6|44|224|223|0|0|0|0,0,0,0,13,255,208
279,0,6,3,0,3,0,0,0,2|2|1|0|0|0|0|0,100|100|98|0|0|0|0|0,-13|13|0|0|0|0|0|0,0|0|13|0|0|0|0|0,-2|2|0|0|0|0|0|0,0|0|0|0|0|0|0|0,16|54|63|0|0|0|0|0,0,0,0,13,255,208
280,0,6,4,0,4,0,0,0,2|2|1|1|0|0|0|0,100|100|98|98|0|0|0|0,-13|13|-2|2|0|0|0|0,0|0|13|13|0|0|0|0,-2|2|-4|4|0|0|0|0,0|0|0|0|0|0|0|0,16|54|224|223|0|0|0|0,0,0,0,13,255,208
281,0,6,6,0,6,0,0,0,2|2|2|2|1|1|0|0,100|100|100|100|98|98|0|0,-13|13|-13|13|-2|2|0|0,-1|-1|1|1|13|13|0|0,-2|2|-2|2|-4|4|0|0,4|4|-4|-4|0|0|0|0,16|54|16|54|224|223|0|0,0,0,0,13,255,208
282,0,6,6,0,6,0,0,0,3|3|3|3|1|1|0|0,100|100|100|100|98|98|0|0,-13|13|-13|13|-2|2|0|0,0|0|0|0|13|13|0|0,-2|2|-2|2|-4|4|0|0,-7|-7|7|7|0|0|0|0,105|106|124|125|224|223|0|0,0,0,0,13,255,208
283,0,6,6,0,6,0,0,0,3|3|3|3|2|1|0|0,100|100|100|100|98|98|0|0,-13|13|-13|13|0|0|0|0,0|0|0|0|13|-13|0|0,-2|2|-2|2|0|0|0|0,-7|-7|7|7|0|0|0|0,105|106|124|125|73|82|0|0,0,0,0,13,255,208
284,0,6,7,0,7,0,0,0,3|3|3|3|2|1|1|0,100|100|100|100|98|98|98|0,-13|13|-13|13|0|-2|2|0,0|0|0|0|13|-13|-13|0,-2|2|-2|2|0|-4|4|0,-7|-7|7|7|0|0|0|0,105|106|124|125|73|243|242|0,0,0,0,13,255,208
