id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
186,0,10,5,0,5,0,0,0,20|192|192|192|192|0|0|0,255|255|255|255|255|0|0|0,0|-1|1|-2|2|0|0|0,3|2|2|2|2|0|0|0,0|-5|5|-10|10|100|1|0,0|8|8|10|10|0|0|0,74|65|65|65|65|0|0|0,1,0,0,10,255,208
187,0,10,5,0,5,0,0,0,24|192|192|192|192|0|0|0,255|255|255|255|255|0|0|0,0|-1|1|-3|3|0|0|0,3|2|2|2|2|0|0|-30,0|-5|5|-10|10|0|0|0,0|8|8|10|10|97|108|121,75|65|65|65|65|14080|2|1536,1,0,0,10,255,208
188,0,0,1,0,3,0,0,0,1|0|0|5|2|2|2|0,255|255|255|255|255|255|255|17,101|101|101|1|-3|3|0|0,14|14|14|-7|-7|-7|-1|17,0|0|0|5|-5|5|0|0,4|4|4|0|0|0|0|0,289|293|293|263|126|126|0|60928,0,0,0,6,255,208
189,0,0,1,0,3,0,0,0,1|1|0|7|115|104|112|109,255|255|255|39|2|32|0|6,101|101|101|116|101|109|15|4,14|14|14|115|104|112|108|105,0|0|0|4|0|5|101|114,4|4|4|4|0|0|25|-104,289|289|293|18764|11842|16720|83|0,0,0,0,6,255,208
190,0,0,1,0,1,0,0,0,1|2|24|43|37|16|2|0,255|255|0|1|0|0|0|29,101|1|0|3|3|2|84|80,14|7|15|3|0|0|-30|0,0|5|70|2|78|2|86|2,4|0|102|2|102|2|125|2,286|126|676|36|5|144|0|0,0,0,0,6,255,208
191,0,0,1,0,4,0,0,0,1|2|1|0|0|0|95|4,255|255|255|255|0|0|0|0,101|101|101|101|0|0|0|0,14|14|14|14|0|0|0|0,0|0|0|0|0|0|126|0,4|4|4|4|0|0|0|0,286|287|286|288|0|0|0|0,0,0,0,6,255,208
192,0,0,1,0,2,0,0,0,1|2|121|1|0|0|175|1,255|255|226|0|0|0|0|0,101|101|0|0|0|0|-10|0,14|14|0|0|0|0|0|0,0|0|0|0|0|0|0|0,4|4|0|0|0|0|0|0,286|287|0|0|0|0|0|0,0,0,0,6,255,208
193,0,0,2,0,8,0,0,0,2|2|1|1|0|0|1|1,255|255|255|255|255|255|255|255,101|101|101|101|101|101|101|101,14|14|14|14|14|14|14|14,-6|6|-6|6|-6|6|-6|6,4|4|4|4|4|4|4|4,287|287|286|286|288|288|286|286,0,0,0,6,255,208
194,0,0,1,0,4,0,0,0,2|4|2|0|3|237|0|12,255|255|255|255|255|0|0|1,101|101|101|101|0|0|0|82,14|14|14|14|5|1|0|0,0|0|0|0|0|0|0|12,4|4|4|4|0|0|1|9,290|291|290|292|214|17665|60673|256,0,0,0,6,255,208
195,0,0,3,0,6,0,0,0,1|1|1|2|0|0|112|111,255|255|255|255|255|255|1|237,101|101|101|101|101|101|0|0,14|14|14|14|14|14|0|0,0|-10|10|0|-10|10|0|48,4|4|4|4|4|4|1|0,286|289|289|287|293|293|28528|115,0,0,0,6,255,208
196,0,0,3,0,6,0,0,0,0|2|2|1|1|1|0|0,255|255|255|255|255|255|0|0,101|101|101|101|101|101|0|0,14|14|14|14|14|14|0|0,0|-10|10|0|-10|10|121|1,4|4|4|4|4|4|-30|0,293|287|287|289|286|286|0|0,0,0,0,6,255,208
197,0,0,3,0,6,0,0,0,2|1|1|4|0|0|0|0,255|255|255|255|255|255|0|0,101|101|101|101|101|101|0|0,14|14|14|14|14|14|0|0,0|-10|10|0|-10|10|0|0,4|4|4|4|4|4|0|0,290|289|289|291|293|293|65535|144,0,0,0,6,255,208
198,0,0,3,0,6,0,0,0,2|2|2|4|1|1|115|116,255|255|255|255|255|255|121|115,101|101|101|101|101|101|-90|124,14|14|14|14|14|14|77|65,0|-10|10|0|-10|10|0|0,4|4|4|4|4|4|0|0,290|287|287|291|286|286|58854|58339,0,0,0,6,255,208
199,0,9,3,0,3,0,0,0,4|2|1|5|2|2|144|5,255|255|255|255|255|255|188|5,120|120|120|1|-3|3|0|0,8|8|8|7|7|7|0|0,0|0|0|5|-5|5|0|0,-14|0|14|0|0|0|2|0,97|116|135|263|126|126|1063|0,1,0,0,14,255,208
200,0,8,4,0,4,0,0,0,4|2|2|1|0|0|126|0,255|255|255|255|234|3|3|4,120|120|120|120|0|0|0|0,9|9|8|8|0|0|0|0,0|0|0|0|94|1|0|0,-14|0|0|14|-92|1|0|0,97|116|116|135|266|496|550|0,1,0,0,14,255,208
201,0,8,5,0,5,0,0,0,4|2|2|2|1|0|0|0,255|255|255|255|255|0|0|0,120|120|120|120|120|4|0|0,9|9|8|7|7|3|112|3,0|0|0|0|0|0|0|0,-14|0|0|0|14|5|0|0,97|116|116|116|135|2131|24930|27491,1,0,0,14,255,208
202,0,7,6,0,6,0,0,0,4|2|2|2|2|1|109|39,255|255|255|255|255|255|0|1,120|120|120|120|120|120|97|50,9|9|8|7|6|6|102|30,0|0|0|0|0|0|83|6,-14|0|0|0|0|14|47|3,97|116|116|116|116|135|25441|28779,1,0,0,14,255,208
203,0,7,8,0,8,0,0,0,4|2|2|2|2|2|2|1,255|255|255|255|255|255|255|255,120|120|120|120|120|120|120|120,9|9|8|7|6|5|4|4,0|0|0|0|0|0|0|0,-14|0|0|0|0|0|0|14,97|116|116|116|116|116|116|135,1,0,0,14,255,208
204,0,7,8,0,8,0,0,0,4|2|2|1|4|2|2|1,255|255|255|255|255|255|255|255,-1|-1|-1|-1|1|1|1|1,14|14|13|13|14|14|13|13,0|0|0|0|0|0|0|0,-14|0|0|14|-14|0|0|14,97|116|116|135|97|116|116|135,1,0,0,14,255,208
205,0,7,8,0,8,0,0,0,4|2|1|4|2|1|4|2,255|255|255|255|255|255|255|255,-3|-3|-3|3|3|3|0|0,14|14|14|14|14|14|14|14,0|0|0|0|0|0|0|0,-14|0|14|-14|0|14|-18|-4,97|116|135|97|116|135|97|135,1,0,0,14,255,208
206,0,6,8,0,8,0,0,0,4|2|1|4|2|1|12|4,255|255|255|255|255|255|255|255,-3|-3|-3|3|3|3|0|0,14|14|14|14|14|14|14|14,0|0|0|0|0|0|0|0,-14|0|14|-14|0|14|-18|-4,97|116|135|97|116|135|101|139,1,0,0,14,255,208
207,0,6,8,0,8,0,0,0,4|2|4|2|12|4|4|2,255|255|255|255|255|255|255|255,-3|-3|3|3|0|0|0|0,14|14|14|14|14|14|13|13,0|0|0|0|0|0|0|0,0|14|0|14|-18|-4|-4|10,97|135|101|139|101|120|120|139,1,0,0,14,255,208
208,0,7,8,0,8,0,0,0,12|4|4|4|4|4|4|2,255|255|255|255|255|255|255|255,120|120|120|120|120|120|120|120,9|9|8|7|6|5|4|4,0|0|0|0|0|0|0|0,-14|0|0|0|0|0|0|14,101|120|120|120|120|120|120|139,1,0,0,14,255,208
209,0,7,8,0,8,0,0,0,12|4|4|2|12|4|4|2,255|255|255|255|255|255|255|255,-1|-1|-1|-1|1|1|1|1,14|14|13|13|14|14|13|13,0|0|0|0|0|0|0|0,-14|0|0|14|-14|0|0|14,101|120|120|139|101|120|120|139,1,0,0,14,255,208
210,0,4,1,0,1,0,0,0,3|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|6|-7|7|-8|8|-5|5,10|21|21|21|21|21|21|21,0|2|-4|4|-6|6|-1|1,0|20|20|20|20|20|20|20,227|152|151|152|151|152|151|152,1,0,0,5,255,208
211,0,5,1,0,1,0,0,0,5|1|0|0|62|1|1|1,255|255|81|9|109|97|112|120,0|0|112|111|115|0|58|0,11|6|0|0|62|1|1|1,0|4|81|10|109|97|112|120,0|0|112|112|111|115|0|60,214|233|15872|257|33281|20738|27914|28769,1,0,0,5,255,208
212,0,4,1,0,1,0,0,0,3|1|0|0|81|10|109|97,98|49|121|100|101|108|97|121,0|64|0|0|0|0|0|22,10|1|1|0|0|81|13|109,0|112|49|121|100|101|108|97,0|109|97|120|0|65|0|0,227|5632|257|1|20736|27914|28769|31026,1,0,0,5,255,208
213,0,4,1,0,1,0,0,0,5|112|81|13|109|97|112|50,98|255|101|108|97|121|109|97,0|-1|67|0|0|0|0|0,11|-1|1|1|-121|3|82|16,0|0|114|107|101|110|66|97,0|0|103|114|111|117|110|100,214|31|0|0|0|3334|4|0,1,0,0,5,255,208
214,0,5,2,0,2,0,0,0,3|3|112|97|119|66|97|99,98|98|255|111|117|110|100|50,0|0|0|0|0|0|0|0,10|10|0|13|4|0|0|0,-6|6|0|0|0|0|0|0,0|0|0|16|83|117|112|101,227|227|31|28530|28277|12900|2049|24,1,0,0,5,255,208
215,0,4,2,0,2,0,0,0,5|3|112|112|0|0|82|12,98|98|255|255|101|114|83|99,0|0|0|0|1|8|32|0,11|10|0|0|0|0|6|13,-2|-2|-3|3|0|0|0|0,0|0|0|0|2|1|1|1,214|227|31|31|0|32|0|0,1,0,4,5,255,208
216,0,4,2,0,2,0,0,0,5|5|8|0|0|0|0|0,98|98|24|0|0|0|2|0,0|0|-80|0|-1|-1|3|5,11|9|-88|0|-1|-1|-5|6,-2|-2|8|0|-1|-1|74|7,0|0|-120|0|-1|-1|53|8,214|214|65535|5630|68|0|0|1047,1,0,4,5,255,208
217,0,4,3,0,3,0,0,0,5|5|3|116|105|103|7|3,98|98|98|255|103|97|50|53,0|0|0|0|0|71|4|53,9|7|5|-2|67|75|71|82,-2|-2|-2|0|65|83|0|0,0|0|0|0|-25|-25|-25|-25,214|214|227|32|0|67|5|36864,1,0,5,5,255,208
218,0,4,4,0,4,0,0,0,5|3|3|3|26|0|0|144,98|98|98|98|35|0|13|144,0|0|-4|4|40|0|0|-112,8|6|8|8|53|0|0|-112,-2|-2|-2|-2|57|0|0|-112,0|0|0|0|61|0|24|-112,214|227|227|227|0|2|69|36864,1,0,4,5,255,208
219,0,4,4,0,4,0,0,0,5|3|5|5|196|3|0|144,98|98|98|98|216|4|0|144,0|0|-4|4|-35|4|0|-112,8|6|8|8|-32|4|0|-112,-2|-2|-2|-2|-28|4|0|-112,0|0|0|0|-24|4|0|-112,214|227|214|214|0|38|1272|36864,1,0,1,5,255,208
220,0,4,4,0,4,0,0,0,5|3|5|5|12|0|0|144,98|98|98|98|19|0|0|144,0|0|-4|4|26|0|0|-112,1|-1|0|0|35|0|0|-112,-2|-2|-2|-2|43|0|0|-112,0|0|0|0|47|0|0|-112,214|227|214|214|0|24|55|36864,1,0,4,5,255,208
221,0,1,1,0,2,0,0,0,1|1|112|112|109|1|0|144,98|98|255|255|131|1|0|144,0|0|1|-1|-49|1|0|-112,20|20|-1|-1|-44|1|0|-112,-4|4|0|0|-41|1|0|-112,0|0|0|0|-37|1|0|-112,67|67|31|31|0|32|491|36864,-1,0,0,20,255,208
222,0,1,1,0,4,0,0,0,1|1|1|1|9|0|13|144,98|98|98|98|5|0|13|144,-1|0|1|0|11|0|13|-112,20|20|20|20|15|0|13|-112,-6|0|6|0|19|0|13|-112,0|0|0|0|26|0|13|-112,67|67|67|67|0|679|39|36877,-1,0,0,20,255,208
223,0,1,1,0,4,0,0,0,1|1|1|1|53|0|13|144,98|98|98|98|56|0|13|144,-2|0|2|0|60|0|13|-112,20|20|20|20|67|0|13|-112,-6|0|6|0|74|0|13|-112,0|0|0|0|79|0|24|-112,67|67|67|67|0|24|154|0,-1,0,0,20,255,208
224,0,1,1,0,6,0,0,0,1|1|1|1|1|1|226|0,98|98|98|98|98|98|114|1,-1|0|0|1|0|0|-102|1,20|20|20|20|20|20|-60|1,-6|-2|2|6|2|-2|-16|1,0|0|0|0|0|0|26|2,67|67|67|67|67|67|75|668,-1,0,0,20,255,208
225,0,1,1,0,8,0,0,0,1|1|1|1|1|1|1|1,98|98|98|98|98|98|98|98,-2|-1|0|1|2|1|0|-1,20|20|20|20|20|20|20|20,-8|-4|0|4|8|4|0|-4,0|0|0|0|0|0|0|0,67|67|67|67|67|67|67|67,-1,0,0,20,255,208
226,0,1,1,0,8,0,0,0,1|1|1|1|1|1|1|1,98|98|98|98|98|98|98|98,-2|-1|0|1|2|1|0|-1,20|20|20|20|20|20|20|20,-8|-4|0|4|8|4|0|-4,0|0|0|0|0|0|0|0,67|67|67|67|67|67|67|67,-1,0,0,20,255,208
227,0,2,1,0,4,0,0,0,2|2|2|2|75|0|180|7,98|98|98|98|78|0|180|7,-1|0|1|0|91|0|-76|7,20|20|20|20|96|0|-76|7,-6|0|6|0|101|0|-76|7,0|0|0|0|112|0|-76|7,70|70|70|70|123|1972|155|1972,-1,0,0,20,255,208
228,0,2,1,0,6,0,0,0,2|2|2|2|2|2|180|7,98|98|98|98|98|98|74|7,-1|0|0|1|0|0|-76|7,20|20|20|20|20|20|4|6,-6|-2|2|6|2|-2|4|6,0|0|0|0|0|0|-50|6,70|70|70|70|70|70|40|1366,-1,0,0,20,255,208
229,0,2,1,0,8,0,0,0,2|2|2|2|2|2|2|2,98|98|98|98|98|98|98|98,-2|-1|0|1|2|1|0|-1,20|20|20|20|20|20|20|20,-8|-4|0|4|8|4|0|-4,0|0|0|0|0|0|0|0,70|70|70|70|70|70|70|70,-1,0,0,20,255,208
230,0,1,1,0,8,0,0,0,2|2|2|2|2|2|2|2,98|98|98|98|98|98|98|98,-2|-1|0|1|2|1|0|-1,20|20|20|20|20|20|20|20,-8|-4|0|4|8|4|0|-4,0|0|0|0|0|0|0|0,70|70|70|70|70|70|70|70,-1,0,0,20,255,208
231,0,0,1,0,8,0,0,0,2|2|2|2|2|2|2|2,98|98|98|98|98|98|98|98,-2|-1|0|1|2|1|0|-1,20|20|20|20|20|20|20|20,-8|-4|0|4|8|4|0|-4,0|0|0|0|0|0|0|0,70|70|70|70|70|70|70|70,-1,0,0,20,255,208
232,0,5,3,2,3,0,0,0,1|1|1|4|31|1|46|7,255|255|255|255|34|1|102|2,0|0|0|-4|40|1|-74|2,22|22|22|-4|41|1|-100|2,0|0|0|0|74|0|112|3,-22|-8|6|0|-53|0|50|9,191|191|191|100|206|914|207|931,0,0,0,15,255,128
233,0,5,4,2,4,0,0,0,1|1|1|1|2|2|146|3,255|255|255|255|255|255|112|3,0|0|0|0|6|-6|-93|3,22|22|22|22|-6|-6|112|3,0|0|0|0|0|0|-93|3,-22|-8|6|20|0|0|112|3,191|191|191|191|99|99|248|880,0,0,0,15,255,128
234,0,5,6,2,6,0,0,0,1|1|1|1|1|2|146|3,255|255|255|255|255|255|163|3,0|0|0|0|0|0|112|3,22|22|22|22|22|-12|-93|3,0|0|0|0|0|0|15|1,-22|-8|6|20|34|0|31|1,191|191|191|191|191|191|13261|18057,0,0,0,15,255,128
235,0,5,7,2,7,0,0,0,1|1|1|1|1|2|2|1,255|255|255|255|255|255|255|229,0|0|0|0|0|0|0|-72,22|22|22|22|22|-12|-12|4,0|0|0|0|0|0|0|116,-22|-8|6|20|34|0|-14|126,191|191|191|191|191|191|191|24201,0,0,0,15,255,128
236,0,5,6,2,6,0,0,0,1|1|1|1|2|2|137|229,255|255|255|255|101|101|13|184,0|0|0|0|-10|10|-117|86,22|22|22|22|10|10|4|0,0|0|0|0|0|0|0|0,-22|-8|6|20|0|0|0|0,191|191|191|191|194|196|161|35072,0,0,0,15,255,128
237,0,5,8,2,8,0,0,0,1|1|1|1|2|2|2|2,255|255|255|255|101|101|101|101,0|0|0|0|-10|10|-10|10,22|22|22|22|10|10|10|10,0|0|0|0|0|0|12|-12,-22|-8|6|20|0|0|14|14,191|191|191|191|194|196|194|196,0,0,0,15,255,128
238,0,5,6,2,6,0,0,0,3|1|1|1|2|2|70|254,103|103|103|103|101|101|229|199,0|0|0|0|-10|10|70|12,22|22|22|22|10|10|8|72,0|0|0|0|0|0|0|0,-22|-8|6|20|0|0|0|-57,210|229|248|267|194|196|18059|18438,0,0,0,15,255,128
239,0,5,8,2,8,0,0,0,3|1|1|1|2|2|2|2,103|103|103|103|101|101|101|101,0|0|0|0|-10|10|-10|10,22|22|22|22|10|10|10|10,0|0|0|0|0|0|12|-12,-22|-8|6|20|0|0|14|14,210|229|248|267|194|196|194|196,0,0,0,15,255,128
240,0,5,8,2,8,0,0,0,3|1|1|1|2|2|2|2,103|103|103|103|101|101|101|101,0|0|0|0|-7|7|-7|7,22|22|22|22|10|10|10|10,0|0|0|0|0|0|12|-12,-22|-8|6|20|0|0|14|14,210|229|248|267|194|196|194|196,0,0,0,15,255,128
241,0,2,4,2,8,0,0,0,3|1|1|1|3|1|1|1,103|103|103|103|103|103|103|103,0|0|0|0|0|0|0|0,22|22|22|22|22|22|22|22,-8|-8|-8|-8|8|8|8|8,-22|-8|6|20|-22|-8|6|20,210|229|248|267|210|229|248|267,0,0,0,15,255,128
242,0,1,8,2,8,0,0,0,1|1|1|1|1|1|1|1,103|103|103|103|103|103|103|103,0|0|0|0|0|0|0|0,22|22|22|22|22|22|22|22,-8|-8|-8|-8|8|8|8|8,-22|-8|6|20|-22|-8|6|20,210|229|248|267|210|229|248|267,0,0,0,15,255,128
243,0,2,1,9,6,0,0,0,2|2|2|2|2|2|255|63,10|10|10|10|10|10|255|3,-10|10|-10|10|-12|12|63|0,4|-4|-4|4|0|0|-1|48,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|120,172|172|172|172|172|172|17920|1536,0,0,0,0,255,112
244,0,2,1,9,8,0,0,0,2|2|2|2|2|2|2|2,10|10|10|10|10|10|10|10,-9|9|-9|9|-10|10|-10|10,6|-6|-6|6|-3|3|3|-3,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,172|172|172|172|172|172|172|172,0,0,0,0,255,112
245,0,1,1,9,6,0,0,0,2|2|2|2|2|2|0|0,10|10|10|10|10|10|48|0,-10|10|-10|10|-12|12|0|7,4|-4|-4|4|0|0|0|0,0|0|0|0|0|0|11|-112,0|0|0|0|0|0|11|-112,172|172|172|172|172|172|6|36875,0,0,0,0,255,112
246,0,1,1,9,8,0,0,0,2|2|2|2|2|2|2|2,10|10|10|10|10|10|10|10,-9|9|-9|9|-10|10|-10|10,6|-6|-6|6|-3|3|3|-3,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,172|172|172|172|172|172|172|172,0,0,0,0,255,112
247,0,2,2,9,6,0,0,0,2|2|2|2|2|2|11|144,10|10|10|10|10|10|11|144,-10|10|-10|10|-12|12|11|-112,4|-4|-4|4|0|0|11|-112,0|0|0|0|0|0|11|-112,0|0|0|0|0|0|11|-112,172|172|172|172|172|172|21|36875,0,0,0,0,255,112
248,0,2,2,9,8,0,0,0,2|2|2|2|2|2|2|2,10|10|10|10|10|10|10|10,-9|9|-9|9|-10|10|-10|10,6|-6|-6|6|-3|3|3|-3,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,172|172|172|172|172|172|172|172,0,0,0,0,255,112
249,0,1,2,9,6,0,0,0,2|2|2|2|2|2|11|144,10|10|10|10|10|10|11|144,-10|10|-10|10|-12|12|11|-112,4|-4|-4|4|0|0|24|48,0|0|0|0|0|0|11|-112,0|0|0|0|0|0|11|-112,172|172|172|172|172|172|17|36875,0,0,0,0,255,112
250,0,1,2,9,8,0,0,0,2|2|2|2|2|2|2|2,10|10|10|10|10|10|10|10,-9|9|-9|9|-10|10|-10|10,6|-6|-6|6|-3|3|3|-3,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,172|172|172|172|172|172|172|172,0,0,0,0,255,112
251,0,2,4,9,8,0,0,0,2|2|2|2|2|2|2|2,10|10|10|10|10|10|10|10,-9|9|-9|9|-10|10|-10|10,6|-6|-6|6|-3|3|3|-3,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,172|172|172|172|172|172|172|172,0,0,0,0,255,112
252,0,3,6,9,6,0,0,0,2|2|2|2|2|2|96|3,10|10|10|10|10|10|142|3,-10|10|-10|10|-12|12|-69|3,4|-4|-4|4|0|0|-40|3,0|0|0|0|0|0|-12|3,0|0|0|0|0|0|14|4,172|172|172|172|172|172|171|1089,0,0,0,0,255,112
253,0,2,8,9,8,0,0,0,2|2|2|2|2|2|2|2,10|10|10|10|10|10|10|10,-9|9|-9|9|-10|10|-10|10,6|-6|-6|6|-3|3|3|-3,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,172|172|172|172|172|172|172|172,0,0,0,0,255,112
254,0,4,1,0,2,0,0,0,1|1|144|1|89|0|216|3,255|255|121|1|96|0|216|3,-10|10|-91|3|104|0|-69|3,0|0|-112|1|107|0|-55|3,0|0|121|1|111|0|3|4,0|0|3|4|115|0|121|1,39|1|120|1038|122|350|126|969,0,0,0,8,255,208
255,0,6,2,0,2,0,0,0,1|1|153|3|142|0|119|3,255|255|98|1|148|0|187|3,-10|10|120|1|-88|0|51|1,0|0|6|1|-88|0|35|4,0|0|0|1|-83|0|31|1,0|0|0|1|-83|0|65|4,39|1|35|474|179|307|179|287,0,0,0,8,255,208
256,0,6,2,0,2,0,0,0,2|2|31|1|186|0|85|137,255|255|223|197|118|6|185|0,-10|10|-56|3|48|-64|-18|66,0|0|-30|-4|-114|-33|-55|-54,0|0|85|-119|-27|-59|118|12,0|0|16|48|-19|-118|78|8,40|2|2126|32833|213|3721|0|56105,0,0,0,8,255,208
257,0,6,5,0,5,0,0,0,1|1|1|1|1|14|0|0,255|255|255|255|255|135|0|0,-9|9|9|-9|0|-40|-10|-26,2|2|-2|-2|-10|0|0|125,-2|2|2|-2|0|37|0|-60,0|0|0|0|0|71|-30|-38,281|282|301|300|77|64373|43244|29704,0,0,0,8,255,208
258,0,6,2,0,2,0,0,0,3|3|95|254|198|56|214|118,255|255|202|14|0|85|137|229,-10|10|0|30|87|-65|0|0,0|0|106|0|106|-1|-118|70,0|0|-102|0|0|0|0|-55,0|0|0|85|-119|-27|-65|0,41|3|0|22302|106|65386|18058|20486,0,0,0,8,255,208
259,0,6,3,0,3,0,0,0,3|3|1|3|106|63|154|0,255|255|255|191|0|0|30|87,-10|10|0|30|87|106|0|106,0|0|-10|6|80|-102|0|0,0|0|0|0|0|30|87|-65,0|0|0|87|104|0|3|-102,41|3|77|7680|26711|768|106|154,0,0,0,8,255,208
260,0,6,4,0,4,0,0,0,2|2|2|2|154|0|0|0,255|255|255|255|0|0|0|0,-9|9|9|-9|0|0|24|-112,2|2|-2|-2|26|0|24|-112,-2|2|2|-2|37|0|24|-112,0|0|0|0|52|0|24|-112,277|278|297|296|0|3072|74|36888,0,0,0,8,255,208
261,0,6,6,0,6,0,0,0,2|2|2|2|1|1|24|144,255|255|255|255|255|255|24|144,-9|9|9|-9|-10|10|24|48,2|2|-2|-2|0|0|24|-112,-2|2|2|-2|0|0|24|-112,0|0|0|0|0|0|24|48,277|278|297|296|39|1|4|12301,0,0,0,8,255,208
262,0,6,6,0,6,0,0,0,2|2|2|2|3|3|24|48,255|255|255|255|255|255|24|144,-9|9|9|-9|-10|10|24|-112,2|2|-2|-2|0|0|13|48,-2|2|2|-2|0|0|24|-112,0|0|0|0|0|0|13|48,277|278|297|296|41|3|4|12301,0,0,0,8,255,208
263,0,6,6,0,6,0,0,0,2|2|2|2|4|4|0|1,255|255|255|255|255|255|6|0,-9|9|9|-9|-10|10|1|117,2|2|-2|-2|0|0|-58|6,-2|2|2|-2|0|0|0|0,0|0|0|0|0|0|-113|0,277|278|297|296|203|222|0|1734,0,0,0,8,255,208
264,0,6,6,0,6,0,0,0,2|2|2|2|5|5|0|0,255|255|255|255|255|255|6|0,-9|9|9|-9|-10|10|117|27,2|2|-2|-2|0|0|6|0,-2|2|2|-2|0|0|1|-58,0|0|0|0|0|0|0|0,277|278|297|296|43|5|1734|0,0,0,0,8,255,208
265,0,3,1,0,4,0,0,0,1|1|1|1|0|1|198|6,255|255|255|255|6|0|0|1,-9|9|9|-9|1|-58|6|0,2|2|-2|-2|0|0|1|-96,-2|2|2|-2|117|7|-58|6,0|0|0|0|42|60|2|117,281|282|301|300|828|1909|1734|0,0,0,0,8,255,208
266,0,4,2,0,4,0,0,0,1|1|1|1|0|0|1|201,255|255|255|255|198|6|0|0,-9|9|9|-9|60|0|117|19,2|2|-2|-2|0|67|-58|6,-2|2|2|-2|6|0|0|2,0|0|0|0|1|117|19|-57,281|282|301|300|256|1735|0|2,0,0,0,8,255,208
267,0,6,4,0,4,0,0,0,1|1|1|1|0|2|0|235,255|255|255|255|19|199|6|0,-9|9|9|-9|6|0|0|1,2|2|-2|-2|4|0|-21|49,-2|2|2|-2|-57|6|0|0,0|0|0|0|0|0|1|-57,281|282|301|300|29957|50966|6|0,0,0,0,8,255,208
268,0,6,5,0,5,0,0,0,1|1|1|1|1|0|0|154,255|255|255|255|255|0|0|0,-6|6|6|-6|0|9|0|-58,6|6|-6|-6|-10|54|-10|-62,-4|4|4|-4|0|54|-10|-117,0|0|0|0|0|-71|10|0,163|164|183|182|77|48779|63030|34098,0,0,0,8,255,208
269,0,6,4,0,4,0,0,0,2|2|1|1|246|72|139|248,255|255|255|255|139|190|54|246,-9|9|6|-6|-117|-66|54|-10,2|2|-6|-6|-125|-66|54|-10,-2|2|4|-4|-122|53|-10|0,0|0|0|0|1|0|-21|4,277|278|183|182|33674|63031|34304|63029,0,0,0,8,255,208
270,0,6,5,0,5,0,0,0,2|2|1|1|1|198|134|53,255|255|255|255|255|246|1|0,-9|9|6|-6|0|-10|-117|-66,2|2|-6|-6|-10|-10|40|-122,-2|2|4|-4|0|-10|-62|9,0|0|0|0|0|58|-122|53,277|278|183|182|77|502|34503|63030,0,0,0,8,255,208
271,0,6,5,0,5,0,0,0,2|2|2|2|1|134|53|246,255|255|255|255|255|136|134|53,-9|9|6|-6|0|-62|9|117,2|2|-6|-6|-10|-122|53|-10,-2|2|4|-4|0|0|-58|-122,0|0|0|0|0|54|-10|1,277|278|295|294|77|35830|14014|13046,0,0,0,8,255,208
272,0,6,7,0,7,0,0,0,2|2|2|2|1|1|1|4,255|255|255|255|255|255|255|0,-9|9|6|-6|0|-10|10|0,2|2|-6|-6|-10|0|0|87,-2|2|4|-4|0|0|0|9,0|0|0|0|0|0|0|-56,277|278|295|294|77|39|1|50792,0,0,0,8,255,208
273,0,6,7,0,7,0,0,0,2|2|2|2|1|2|2|139,255|255|255|255|255|255|255|0,-9|9|6|-6|0|-2|2|-62,2|2|-6|-6|-10|-9|-9|-94,-2|2|4|-4|0|-4|4|-57,0|0|0|0|0|0|0|-1,277|278|295|294|77|298|299|33260,0,0,0,8,255,208
274,0,6,8,0,8,0,0,0,2|2|2|2|2|2|1|1,255|255|255|255|255|255|255|255,-9|9|6|-6|-2|2|-10|10,2|2|-6|-6|-9|-9|0|0,-2|2|4|-4|-4|4|0|0,0|0|0|0|0|0|0|0,277|278|295|294|298|299|39|1,0,0,0,8,255,208
275,0,6,8,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-9|9|6|-6|-2|2|-10|10,2|2|-6|-6|-9|-9|0|0,-2|2|4|-4|-4|4|0|0,0|0|0|0|0|0|0|0,277|278|295|294|298|299|40|2,0,0,0,8,255,208
276,0,6,2,0,2,0,0,0,1|1|139|248|138|133|0|0,100|100|112|236|50|133|0|0,-13|13|112|-20|-120|-123|0|0,0|0|112|-20|-62|9|117|-81,-2|2|10|84|89|82|73|65,0|0|67|70|71|10|84|121,6|44|21294|22081|21514|21081|16713|11854,0,0,0,13,255,208
277,0,6,3,0,3,0,0,0,1|1|1|114|114|114|114|114,100|100|98|255|255|255|255|255,-13|13|0|9|-8|8|-6|6,0|0|13|5|6|6|8|8,-2|2|0|0|0|0|0|0,0|0|0|0|0|0|0|0,6|44|63|53|15|53|15|53,0,0,0,13,255,208
