id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
1132,10,4,1,0,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,6|0|0|0|0|0|0|0,0|0|0|0|0|0|-49|1,0|101|110|100|68|108|103|73,162|19821|29541|24947|25959|65|235|25927,0,0,0,6,255,208
1133,10,4,1,1,1,0,0,0,4|105|110|100|111|119|0|0,255|1|76|111|97|100|83|116,0|105|110|103|65|0|-119|0,6|105|97|108|111|103|66|111,0|80|97|114|97|109|65|0,0|1|83|101|116|82|101|99,168|63|28483|31088|25938|29795|0|234,0,0,0,5,255,208
1134,60,4,3,0,3,0,0,0,2|1|1|0|49|2|83|101,255|255|255|108|101|80|111|105,0|5|-5|114|0|0|91|0,10|8|8|101|116|101|70|105,0|0|0|0|-96|2|95|108,0|0|0|97|116|0|57|0,244|227|227|30277|28261|16756|0|502,0,0,0,25,255,208
1135,60,4,3,0,3,0,0,0,2|1|1|99|0|0|97|2,255|255|255|83|101|116|86|97,0|5|-5|0|96|2|84|108,-10|-8|-8|116|86|97|108|117,0|0|0|1|71|101|116|80,0|0|0|101|115|115|72|101,244|227|227|26719|29303|29801|101|669,0,0,0,25,255,208
1136,120,3,2,2,2,0,0,0,3|3|65|108|108|111|99|0,255|255|76|67|77|97|112|83,0|0|105|110|103|65|0|0,6|6|73|115|66|97|100|87,0|0|116|101|80|116|114|0,0|14|71|101|116|80|114|111,117|136|25939|29795|28521|16750|0|262,0,0,0,0,255,192
1137,80,3,4,0,8,0,0,0,3|3|1|1|3|3|1|1,255|255|255|255|255|255|255|255,-10|-10|-8|-8|10|10|8|8,0|0|4|-4|0|0|4|-4,0|-12|0|0|0|12|0|0,0|0|0|0|0|0|0|0,244|244|244|244|244|244|244|244,0,0,0,1,255,208
1138,120,4,6,0,6,0,0,0,3|3|2|2|1|1|114|105,255|255|255|255|255|255|73|115,0|0|3|-3|6|-6|105|110,-10|-10|-9|-9|-8|-8|73|0,0|0|0|0|0|0|80|114,0|12|0|0|0|0|0|0,244|244|245|245|244|244|25965|29806,0,0,0,1,255,208
1139,20,2,1,0,7,0,0,0,3|3|3|3|3|3|3|65,255|255|255|255|255|255|255|83,-9|-6|-3|0|3|6|9|119,3|5|7|9|7|5|3|0,0|0|0|0|0|0|0|114,0|0|0|0|0|0|0|1,244|244|244|244|244|244|244|28769,0,0,0,1,255,208
1140,20,2,1,7,7,0,0,0,3|3|3|3|3|3|3|114,255|255|255|255|255|255|255|101,-9|-6|-3|0|3|6|9|0,-3|-5|-7|-9|-7|-5|-3|111,0|0|0|0|0|0|0|101,0|0|0|0|0|0|0|101,601|601|601|601|601|601|601|0,1,0,0,1,11,128
1141,10,1,1,2,1,0,0,4,1|65|0|0|126|1|73|110,255|101|114|108|111|99|107|101,0|69|120|99|104|97|110|103,0|0|15|1|71|101|116|80,0|105|118|97|116|101|80|114,0|102|105|108|101|83|101|99,226|28271|65|42|28483|28781|29281|18021,0,0,0,13,255,208
1142,30,3,3,0,3,0,0,0,1|1|1|112|116|105|111|110,255|255|255|0|71|101|116|68,0|-1|1|101|84|121|112|101,0|0|0|1|73|110|105|116,0|0|0|105|122|101|67|114,0|0|0|99|97|108|83|101,304|304|304|89|25924|25964|25972|29251,1,0,0,10,255,208
1143,10,0,1,0,2,1,1,7,1|1|108|101|97|115|101|77,8|8|101|120|0|0|239|1,0|0|108|101|97|115|101|83,0|0|97|112|104|111|114|101,-1|1|-19|1|82|101|105|110,0|0|105|97|108|105|122|101,21|20|25449|27745|25939|29795|28521|110,0,0,0,28,255,112
1144,50,0,5,0,5,0,0,0,1|1|1|1|1|110|0|0,255|255|255|255|255|118|101|67,0|-1|1|-2|2|97|108|83,-1|-3|-3|-4|-4|110|0|0,0|0|0|0|0|97|116|101,0|0|0|0|0|104|111|114,304|304|304|304|304|28005|20592|29793,1,0,0,10,255,208
1145,10,1,1,2,1,0,0,3,2|1|82|101|115|101|116|69,255|101|110|116|0|0|44|2,0|101|116|69|118|101|110|116,0|0|-13|1|82|101|115|117,0|101|84|104|114|101|97|100,-10|0|124|2|87|97|105|116,112|19826|27765|26996|27760|20325|27234|25445,0,0,0,13,255,208
1146,10,1,1,2,1,0,0,4,2|68|101|99|114|101|109|101,255|116|0|0|126|2|87|97,0|116|70|111|114|83|105|110,0|108|101|79|98|106|101|99,0|0|49|0|67|111|110|118,0|114|116|84|111|71|108|111,112|18540|28257|27748|101|152|26950|25710,0,0,0,13,255,208
1147,30,7,1,2,1,0,0,0,1|99|97|116|105|111|110|0,1|0|70|105|110|100|70|105,0|115|116|67|104|97|110|103,0|78|111|116|105|102|105|99,0|116|105|111|110|65|0|0,0|0|70|105|110|100|78|101,228|26691|28257|25959|28494|26996|26982|24931,0,0,0,0,255,128
1148,40,1,1,2,1,0,0,0,0|110|103|80|116|114|87|0,1|2|108|115|116|114|108|101,0|87|0|0|15|2|83|101,0|114|99|104|80|97|116|104,0|0|63|0|67|114|101|97,0|101|70|105|108|101|87|0,247|27719|25199|27745|26963|25978|0|237,0,0,0,0,255,128
1149,40,9,1,8,1,0,0,0,4|97|116|101|70|105|108|101,255|97|112|112|105|110|103|65,0|0|-78|1|77|97|112|86,3|101|119|79|102|70|105|108,0|0|109|2|85|110|109|97,0|86|105|101|119|79|102|70,191|101|121|30789|24944|25710|28229|26998,0,0,0,6,255,128
1150,120,9,3,6,3,0,0,0,4|4|4|101|97|114|99|104,255|255|255|104|65|0|75|2,0|1|-1|86|111|108|117|109,3|2|2|98|101|108|65|0,0|0|0|101|116|65|67|80,0|0|0|1|71|101|116|86,191|191|191|26222|29295|24941|26996|28271,0,0,0,6,255,128
1151,0,6,1,0,2,0,0,0,4|4|108|0|253|0|71|101,255|255|111|103|105|99|97|108,0|0|105|118|101|115|0|0,5|5|71|101|116|86|101|114,-4|4|111|110|69|120|65|0,0|0|70|111|114|109|97|116,72|72|26465|16741|0|43|28483|28781,1,0,0,5,255,208
1152,0,6,1,0,1,0,0,0,4|97|108|70|105|108|101|84,255|109|101|84|111|70|105|108,0|84|105|109|101|0|-113|0,5|105|108|101|84|105|109|101,-1|111|68|111|115|68|97|116,-4|84|105|109|101|0|-18|0,72|18036|27753|21605|28009|101|354|27719,1,0,0,5,255,208
1153,0,2,2,3,8,2,10,0,6|8|6|6|6|6|6|6,255|255|255|255|255|255|255|255,8|-8|10|-10|10|-10|13|-13,-12|-12|-13|-13|-10|-10|-6|-6,0|0|0|0|0|0|0|0,24|24|24|24|24|24|24|24,214|214|214|214|214|214|214|214,0,0,0,4,255,208
1154,120,3,2,2,2,0,0,0,3|3|85|1|71|108|111|98,255|255|65|100|100|65|116|111,0|0|0|0|60|0|67|114,6|6|116|101|70|105|108|101,0|0|72|2|83|101|116|84,-14|0|101|97|100|80|114|105,117|136|121|319|25927|21620|28005|18032,0,0,0,26,255,192
1155,0,3,1,0,1,0,0,0,2|114|114|101|110|116|68|105,255|101|99|116|111|114|121|65,0|0|35|2|83|101|116|67,10|114|114|101|110|116|68|105,0|101|99|116|111|114|121|65,0|0|42|1|71|101|116|83,59|29810|24912|26740|24910|25965|65|488,0,0,0,25,255,208
1156,0,4,1,0,1,0,0,0,3|70|105|108|101|0|165|0,255|108|117|115|104|70|105|108,0|66|117|102|102|101|114|115,10|0|50|2|83|101|116|70,0|108|101|84|105|109|101|0,0|1|71|101|116|77|111|100,60|18533|28257|27748|16741|0|269|25927,0,0,0,25,255,208
1157,0,4,1,0,1,0,0,0,4|116|65|0|144|0|70|105,255|101|84|105|109|101|84|111,0|111|99|97|108|70|105|108,10|84|105|109|101|0|-111|0,0|105|108|101|84|105|109|101,0|111|83|121|115|116|101|109,165|25965|0|215|25927|17524|29793|18021,0,0,0,25,255,208
1158,0,4,2,0,2,0,0,0,2|2|111|114|109|97|116|65,255|255|170|2|108|115|116|114,0|0|112|65|0|0|53|1,10|10|116|83|121|115|116|101,-6|6|105|114|101|99|116|111,0|0|65|0|19|1|71|101,59|59|24950|25972|29264|26223|27753|21349,0,0,0,25,255,208
1159,0,5,3,0,3,0,0,0,3|1|1|100|66|121|116|101,255|255|255|1|79|112|101|110,0|0|0|99|101|115|115|0,10|10|10|101|116|77|111|100,0|-8|8|70|105|108|101|78,0|4|4|65|0|0|43|2,60|58|58|29295|28493|25956|0|617,0,0,0,25,255,208
1160,0,5,3,0,3,0,0,0,4|1|1|105|108|116|101|114,255|255|255|1|76|111|97|100,0|0|0|114|97|114|121|65,10|10|10|1|79|112|101|110,0|-9|9|110|116|65|0|0,0|4|4|114|105|116|101|80,165|58|58|29264|26223|27753|21349|29300,0,0,0,25,255,208
1161,0,5,3,0,3,0,0,0,2|2|2|109|101|0|144|1,255|255|255|84|104|107|49|54,0|0|0|114|111|108|111|103,10|10|10|1|75|51|50|84,0|-10|10|54|51|50|69|112,0|4|4|103|0|0|-79|1,59|59|59|30825|0|616|28245|24909,0,0,0,25,255,208
1162,0,5,3,0,3,0,0,0,3|2|2|67|111|110|110|101,255|255|255|50|0|0|169|1,0|0|0|72|73|110|115|116,10|10|10|0|-42|1|81|84,0|-10|10|117|110|107|0|0,0|4|4|77|97|112|76|83,60|59|59|24400|56|523|21843|19822,0,0,0,25,255,208
1163,0,5,5,0,5,0,0,0,3|2|2|1|1|83|95|73,255|255|255|255|255|95|49|50,0|0|0|0|0|85|110|77,10|10|10|10|10|73|80|95,0|-10|10|-18|18|50|0|0,0|4|4|8|8|112|76|83,60|59|59|58|58|0|516|21843,0,0,0,25,255,208
1164,0,5,5,0,5,0,0,0,3|2|2|2|2|77|97|112,255|255|255|255|255|95|69|66,0|0|0|0|0|0|5|2,10|10|10|10|10|112|76|83,0|-10|10|-20|20|66|80|95,0|4|4|8|8|1|77|97,60|59|59|59|59|19568|83|417,0,0,0,25,255,208
1165,0,5,5,0,5,0,0,0,5|2|2|2|2|70|114|101,255|255|255|255|255|111|99|97,0|0|0|0|0|99|0|0,10|10|10|10|10|97|100|67,0|-10|10|-24|24|114|0|0,0|4|4|8|8|97|100|82,62|59|59|59|59|29254|25957|26956,0,0,0,25,255,208
1166,0,3,1,0,1,0,0,0,2|117|110|116|0|0|214|0,255|101|116|67|117|114|114|101,0|116|84|104|114|101|97|100,10|100|0|0|-93|1|76|111,0|97|108|83|105|122|101|0,0|2|108|115|116|114|99|112,59|65|566|25939|19572|29537|17780|29298,0,0,0,25,255,208
1167,0,3,2,0,2,0,0,0,1|1|0|0|23|1|71|101,255|255|114|111|99|65|100|100,-3|3|115|115|0|0|-107|1,9|9|97|100|76|105|98|114,-4|4|121|69|120|65|0|0,0|0|108|115|116|114|99|109,201|202|339|25927|22388|28265|28516|29559,0,0,0,25,255,208
1168,0,4,3,0,3,0,0,0,1|1|1|112|121|65|0|0,255|255|255|108|119|114|105|116,-3|3|0|2|95|108|108|115,9|9|10|0|-74|1|77|111,-4|4|0|105|108|101|65|0,0|0|0|108|99|108|111|115,201|202|58|25970|25697|0|593|27731,0,0,0,25,255,208
1169,0,4,3,0,3,0,0,0,1|1|2|0|37|0|67|108,255|255|255|72|97|110|100|108,-7|7|0|0|67|114|101|97,7|7|10|104|114|101|97|100,-5|5|0|2|108|115|116|114,0|0|0|65|0|0|-36|0,163|164|59|18027|25970|21349|24944|25955,0,0,0,25,255,208
1170,0,5,5,0,5,0,0,0,1|1|1|1|1|116|101|0,255|255|255|255|255|114|99|97,-7|7|0|-3|3|0|70|105,7|7|10|9|9|115|101|0,-5|5|0|-4|4|100|70|105,0|0|0|0|0|108|101|65,163|164|58|201|202|16741|29812|26994,0,0,0,25,255,208
1171,0,5,5,0,5,0,0,0,1|1|2|1|1|101|65|0,255|255|255|255|255|116|101|109,-7|7|0|-3|3|111|70|105,7|7|10|9|9|101|0|0,-5|5|0|-4|4|67|117|114,0|0|0|0|0|114|111|99,163|164|59|201|202|17523|29793|21605,0,0,0,25,255,208
1172,0,5,3,0,3,0,0,0,3|3|1|114|99|112|121|87,255|255|255|2|108|115|116|114,-7|7|0|87|0|0|-69|1,7|7|10|116|105|66|121|116,-5|5|0|87|105|100|101|67,0|0|0|0|-64|0|82|101,121|122|58|30060|16741|0|153|25938,0,0,0,25,255,208
1173,0,5,3,0,3,0,0,0,3|3|2|116|86|97|108|117,255|255|255|65|0|0|157|0,-7|7|0|68|101|108|101|116,7|7|10|121|65|0|-97|0,-5|5|0|68|101|108|101|116,0|0|0|108|117|101|65|0,121|122|59|30062|19309|31077|65|165,0,0,0,25,255,208
1174,0,5,5,0,5,0,0,0,3|3|1|1|1|101|114|121,255|255|255|255|255|101|121|65,-7|7|0|-3|3|101|103|67,7|7|10|9|9|75|101|121,-5|5|0|-4|4|0|82|101,0|0|0|0|0|75|101|121,121|122|58|201|202|28524|25971|25931,0,0,0,25,255,208
1175,0,5,5,0,5,0,0,0,3|3|2|1|1|72|82|101,255|255|255|255|255|83|86|97,-7|7|0|-3|3|0|43|0,7|7|10|9|9|115|67|111,-5|5|0|-4|4|84|121|112,0|0|0|0|0|0|80|97,121|122|59|201|202|127|18515|30033,0,0,0,25,255,208
1176,0,5,5,0,5,0,0,0,3|3|2|2|2|101|103|83,255|255|255|255|255|65|0|0,-7|7|0|-3|3|115|76|111,7|7|10|9|9|114|121|77,-5|5|0|-4|4|101|0|0,0|0|0|0|0|65|112|112,121|122|59|279|280|172|29779|17522,0,0,0,25,255,208
1177,0,8,1,0,1,0,0,0,251|116|104|65|0|0|77|0,255|97|116|104|82|101|108|97,0|105|118|101|80|97|116|104,2|111|65|0|9|0|80|97,0|104|65|100|100|69|120|116,0|110|115|105|111|110|65|0,65|24912|26740|24909|25963|29264|29797|31092,1,0,0,10,255,208
1178,0,8,2,0,2,0,0,0,251|251|80|97|116|104|67|97,255|255|110|105|99|97|108|105,-1|1|65|0|126|0|83|72,2|2|101|114|121|86|97|108,2|2|69|120|65|0|69|0,0|0|116|104|77|97|107|101,65|65|28005|28486|25708|29285|65|101,1,0,0,10,255,208
1179,0,8,1,0,1,0,0,0,252|111|108|100|101|114|65|0,255|0|83|116|114|67|109|112,0|65|0|0|13|0|80|97,4|104|66|117|105|108|100|82,0|111|116|65|0|0|25|0,0|97|116|104|67|114|101|97,64|29254|28015|29269|16748|0|210|29269,1,0,0,10,255,208
1180,0,8,3,0,3,0,0,0,251|251|251|0|85|114|108|73,255|255|255|0|206|0|85|114,-2|2|0|109|98|105|110|101,2|2|2|0|83|116|114|84,-10|10|0|116|69|120|65|0,0|0|0|97|116|104|82|101,65|65|65|25972|29550|28521|16750|0,1,0,0,10,255,208
1181,0,8,2,0,2,0,0,0,252|252|78|87|0|0|75|0,255|255|116|104|81|117|111|116,-1|1|112|97|99|101|115|65,2|2|79|0|80|97|116|104,-7|7|109|111|118|101|65|114,9|9|65|0|-63|0|83|116,75|75|16713|0|192|29779|21362|29300,1,0,0,10,255,208
1182,0,8,4,0,4,0,0,0,251|251|250|250|0|0|61|0,255|255|255|255|73|115|85|78,0|0|0|0|118|101|114|83,3|3|3|3|65|0|37|0,-6|6|-6|6|71|101|116|65,-7|-7|7|7|0|0|103|0,598|599|617|618|29807|21349|24944|25955,1,0,0,10,255,208
1183,0,8,6,0,6,0,0,0,251|251|250|250|251|251|97|115,255|255|255|255|255|255|80|97,0|0|0|0|-1|1|104|83,3|3|3|3|2|2|3|0,-6|6|-6|6|-14|14|117|80,-7|-7|7|7|0|0|73|68,598|599|617|618|65|65|32768|25158,1,0,0,10,255,208
1184,0,8,8,0,8,0,0,0,251|251|250|250|251|251|250|250,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,3|3|3|3|3|3|3|3,-18|-6|-18|-6|6|18|6|18,-7|-7|7|7|-7|-7|7|7,598|599|617|618|598|599|617|618,1,0,0,10,255,208
1185,0,8,4,0,4,0,0,0,251|251|251|251|8|0|198|98,255|255|255|255|8|0|244|98,0|0|0|0|8|0|42|99,3|3|3|3|8|0|90|99,-6|6|-6|6|8|0|-122|99,-7|-7|7|7|8|0|-80|99,596|597|615|616|8|151|32768|153,1,0,0,10,255,208
1186,0,8,6,0,6,0,0,0,251|251|251|251|251|251|118|101,255|255|255|255|255|255|83|101,0|0|0|0|-1|1|103|110,3|3|3|3|2|2|115|116,-6|6|-6|6|-14|14|-43|0,-7|-7|7|7|0|0|101|99,596|597|615|616|65|65|25927|17012,1,0,0,10,255,208
1187,0,8,8,0,8,0,0,0,251|251|251|251|251|251|251|251,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,3|3|3|3|3|3|3|3,-18|-6|-18|-6|6|18|6|18,-7|-7|7|7|-7|-7|7|7,596|597|615|616|596|597|615|616,1,0,0,10,255,208
1188,0,0,1,0,3,0,0,0,1|0|0|1|83|101|116|84,255|255|255|67|111|108|111|114,101|101|101|0|71|101|116|80,14|14|14|108|0|0|-123|0,0|0|0|67|108|105|112|66,4|4|4|0|-55|0|71|101,289|293|293|29816|28261|20596|26991|29806,0,0,0,6,255,208
1189,0,0,1,0,3,0,0,0,1|1|0|97|116|66|108|116,255|255|255|0|67|114|101|97,101|101|101|101|99|116|82|103,14|14|14|0|67|114|101|97,0|0|0|108|108|105|112|116,4|4|4|103|110|73|110|100,289|289|293|222|26191|29542|29797|26450,0,0,0,6,255,208
1190,0,0,1,0,1,0,0,0,1|98|105|110|101|82|103|110,255|0|64|0|67|114|101|97,101|101|83|111|108|105|100|66,14|117|115|104|0|0|67|0,0|101|108|101|116|101|68|67,4|0|76|0|69|108|108|105,286|101|228|26960|101|6|29249|99,0,0,0,6,255,208
1191,0,0,1,0,4,0,0,0,1|2|1|0|0|0|25|0,255|255|255|255|116|101|66|105,101|101|101|101|0|0|-83|0,14|14|14|14|98|106|101|99,0|0|0|0|115|0|71|101,4|4|4|4|109|97|112|66,286|287|286|288|24933|25972|28483|28781,0,0,0,6,255,208
1192,0,0,1,0,2,0,0,0,1|2|116|68|101|118|105|99,255|255|97|112|115|0|31|0,101|101|101|97|116|101|67|111,14|14|97|116|105|98|108|101,0|0|0|0|6|1|83|101,4|4|99|116|79|98|106|101,286|287|9|26946|17012|29804|0|70,0,0,0,6,255,208
1193,0,0,2,0,8,0,0,0,2|2|1|1|0|0|1|1,255|255|255|255|255|255|255|255,101|101|101|101|101|101|101|101,14|14|14|14|14|14|14|14,-6|6|-6|6|-6|6|-6|6,4|4|4|4|4|4|4|4,287|287|286|286|288|288|286|286,0,0,0,6,255,208
1194,0,0,1,0,4,0,0,0,2|4|2|0|85|112|112|101,255|255|255|255|102|65|0|0,101|101|101|101|67|104|97|114,14|14|14|14|114|65|0|0,0|0|0|0|97|114|76|111,4|4|4|4|0|0|-69|1,290|291|290|292|27715|28777|28514|29281,0,0,0,6,255,208
1195,0,0,3,0,6,0,0,0,1|1|1|2|0|0|114|111,255|255|255|255|255|255|71|101,101|101|101|101|101|101|73|110,14|14|14|14|14|14|67|104,0|-10|10|0|-10|10|114|65,4|4|4|4|4|4|67|104,286|289|289|287|293|293|29251|24933,0,0,0,6,255,208
1196,0,0,3,0,6,0,0,0,0|2|2|1|1|1|102|121,255|255|255|255|255|255|101|65,101|101|101|101|101|101|116|65,14|14|14|14|14|14|105|110,0|-10|10|0|-10|10|80|111,4|4|4|4|4|4|97|100,293|287|287|289|286|286|29517|22375,0,0,0,6,255,208
1197,0,0,3,0,6,0,0,0,2|1|1|4|0|0|36|1,255|255|255|255|255|255|108|108,101|101|101|101|101|101|0|0,14|14|14|14|14|14|117|112,0|-10|10|0|-10|10|70|114,4|4|4|4|4|4|99|116,290|289|289|291|293|293|25417|28271,0,0,0,6,255,208
1198,0,0,3,0,6,0,0,0,2|2|2|4|1|1|101|97,255|255|255|255|255|255|70|114,101|101|101|101|101|101|117|114,14|14|14|14|14|14|38|1,0|-10|10|0|-10|10|67|111,4|4|4|4|4|4|82|101,290|287|287|291|286|286|0|559,0,0,0,6,255,208
1199,0,9,3,0,3,0,0,0,4|2|1|114|101|97|116|101,255|255|255|110|73|110|100|105,120|120|120|116|0|0|-96|0,8|8|8|119|73|99|111|110,0|0|0|0|-13|0|71|101,-14|0|14|111|110|73|110|102,97|116|135|17524|29541|29803|28783|26967,1,0,0,14,255,208
1200,0,8,4,0,4,0,0,0,4|2|2|1|101|110|0|0,255|255|255|255|115|116|114|111,120|120|120|120|115|111|114|0,9|9|8|8|116|87|105|110,0|0|0|0|104|114|101|97,-14|0|0|14|99|101|115|115,97|116|116|135|27491|26967|25710|30575,1,0,0,14,255,208
1201,0,8,5,0,5,0,0,0,4|2|2|2|1|119|0|0,255|255|255|255|255|100|77|101,120|120|120|120|120|84|105|109,9|9|8|7|7|0|-26|0,0|0|0|0|0|0|-37|0,-14|0|0|0|14|105|101|110,97|116|116|116|135|25417|28271|25449,1,0,0,14,255,208
1202,0,7,6,0,6,0,0,0,4|2|2|2|2|1|71|101,255|255|255|255|255|255|101|109,120|120|120|120|120|120|83|101,9|9|8|7|6|6|101|109,0|0|0|0|0|0|73|115,-14|0|0|0|0|14|86|105,97|116|116|116|116|135|28261|18805,1,0,0,14,255,208
1203,0,7,8,0,8,0,0,0,4|2|2|2|2|2|2|1,255|255|255|255|255|255|255|255,120|120|120|120|120|120|120|120,9|9|8|7|6|5|4|4,0|0|0|0|0|0|0|0,-14|0|0|0|0|0|0|14,97|116|116|116|116|116|116|135,1,0,0,14,255,208
1204,0,7,8,0,8,0,0,0,4|2|2|1|4|2|2|1,255|255|255|255|255|255|255|255,-1|-1|-1|-1|1|1|1|1,14|14|13|13|14|14|13|13,0|0|0|0|0|0|0|0,-14|0|0|14|-14|0|0|14,97|116|116|135|97|116|116|135,1,0,0,14,255,208
1205,0,7,8,0,8,0,0,0,4|2|1|4|2|1|4|2,255|255|255|255|255|255|255|255,-3|-3|-3|3|3|3|0|0,14|14|14|14|14|14|14|14,0|0|0|0|0|0|0|0,-14|0|14|-14|0|14|-18|-4,97|116|135|97|116|135|97|135,1,0,0,14,255,208
1206,0,6,8,0,8,0,0,0,4|2|1|4|2|1|12|4,255|255|255|255|255|255|255|255,-3|-3|-3|3|3|3|0|0,14|14|14|14|14|14|14|14,0|0|0|0|0|0|0|0,-14|0|14|-14|0|14|-18|-4,97|116|135|97|116|135|101|139,1,0,0,14,255,208
1207,0,6,8,0,8,0,0,0,4|2|4|2|12|4|4|2,255|255|255|255|255|255|255|255,-3|-3|3|3|0|0|0|0,14|14|14|14|14|14|13|13,0|0|0|0|0|0|0|0,0|14|0|14|-18|-4|-4|10,97|135|101|139|101|120|120|139,1,0,0,14,255,208
1208,0,7,8,0,8,0,0,0,12|4|4|4|4|4|4|2,255|255|255|255|255|255|255|255,120|120|120|120|120|120|120|120,9|9|8|7|6|5|4|4,0|0|0|0|0|0|0|0,-14|0|0|0|0|0|0|14,101|120|120|120|120|120|120|139,1,0,0,14,255,208
1209,0,7,8,0,8,0,0,0,12|4|4|2|12|4|4|2,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,14|14|13|13|14|14|13|13,-8|-8|-8|-8|8|8|8|8,-14|0|0|14|-14|0|0|14,101|120|120|139|101|120|120|139,1,0,0,14,255,208
1210,0,4,1,0,1,0,0,0,3|101|0|0|203|0|70|114,255|101|68|68|69|108|80|97,0|97|109|0|-100|0|68|114,10|119|70|111|99|117|115|82,0|99|116|0|59|2|85|110,0|97|99|107|68|68|69|108,227|24946|109|426|24912|27491|17476|27717,1,0,0,5,255,208
1211,0,5,1,0,1,0,0,0,5|105|110|100|111|119|80|111,255|0|127|0|68|101|102|101,0|87|105|110|100|111|119|80,11|115|0|0|8|0|66|101,0|105|110|68|101|102|101|114,0|105|110|100|111|119|80|111,214|193|28997|24949|21100|25445|116|363,1,0,0,5,255,208
1212,0,4,1,0,1,0,0,0,3|116|77|101|110|117|73|116,98|109|65|0|194|1|82|101,0|105|115|116|101|114|87|105,10|100|111|119|77|101|115|115,0|103|101|65|0|0|-74|1,0|101|100|114|97|119|87|105,227|30575|0|409|28493|25974|26967|25710,1,0,0,5,255,208
1213,0,4,1,0,1,0,0,0,5|1|73|110|102|108|97|116,98|82|101|99|116|0|48|0,0|104|101|99|107|77|101|110,11|82|97|100|105|111|73|116,0|109|0|0|-58|0|70|105,0|100|87|105|110|100|111|119,214|65|481|25939|17268|26988|25200|24943,1,0,0,5,255,208
1214,0,5,2,0,2,0,0,0,3|3|67|108|105|112|98|111,98|98|100|67|104|97|105|110,0|0|-101|0|68|114|97|119,10|10|103|101|0|0|39|1,-6|6|116|83|121|115|67|111,0|0|114|66|114|117|115|104,227|227|26950|27756|25938|29795|0|81,1,0,0,5,255,208
1215,0,4,2,0,2,0,0,0,5|3|99|114|111|108|108|80,98|98|0|0|93|1|73|115,0|0|105|108|100|0|33|1,11|10|116|83|99|114|111|108,-2|-2|110|102|111|0|-17|0,0|0|116|68|111|117|98|108,214|227|27491|26964|25965|0|16|24899,1,0,4,5,255,208
1216,0,4,2,0,2,0,0,0,5|5|116|87|105|110|100|111,98|98|72|111|111|107|69|120,0|0|78|2|87|105|110|100,11|9|70|114|111|109|68|67,-2|-2|55|2|85|110|104|111,0|0|87|105|110|100|111|119,214|214|17771|120|357|29513|25933|30062,1,0,4,5,255,208
1217,0,4,3,0,3,0,0,0,5|5|3|114|97|99|107|80,98|98|98|112|77|101|110|117,0|0|0|0|-1|1|83|101,9|7|5|99|116|69|109|112,-2|-2|-2|0|-39|1|83|101,0|0|0|116|105|118|101|87,214|214|227|7|29761|24948|26723|26708,1,0,5,5,255,208
1218,0,4,4,0,4,0,0,0,5|3|3|3|85|2|119|118,98|98|98|98|110|116|102|65,0|0|-4|4|71|101|116|68,8|6|8|8|114|108|73|68,-2|-2|-2|-2|71|101|116|78,0|0|0|0|108|103|84|97,214|227|227|227|25665|30058|29811|26967,1,0,4,5,255,208
1219,0,4,4,0,4,0,0,0,5|3|5|5|110|100|111|119,98|98|98|98|65|0|18|2,0|0|-4|4|105|110|100|111,8|6|8|8|0|0|60|1,-2|-2|-2|-2|105|110|100|111,0|0|0|0|0|0|47|1,214|227|214|214|21093|25445|116|214,1,0,1,5,255,208
1220,0,4,4,0,4,0,0,0,5|3|5|5|97|115|101|67,98|98|98|98|114|101|0|0,0|0|-4|4|116|67|97|112,1|-1|0|0|0|0|-49|0,-2|-2|-2|-2|97|112|116|117,0|0|0|0|79|2|87|105,214|227|214|214|28496|28265|116|436,1,0,4,5,255,208
1221,0,1,1,0,2,0,0,0,1|1|114|115|111|114|0|0,98|98|67|111|112|121|73|109,0|0|101|0|-25|0|71|101,20|20|67|69|120|0|-94|1,-4|4|102|115|101|116|82|101,0|0|0|0|-59|1|82|101,67|67|17509|67|502|25939|19828|28261,-1,0,0,20,255,208
1222,0,1,1,0,4,0,0,0,1|1|1|1|77|101|110|117,98|98|98|98|67|111|117|110,-1|0|1|0|112|98|111|97,20|20|20|20|114|109|97|116,-6|0|6|0|68|101|108|101,0|0|0|0|110|117|0|0,67|67|67|67|18805|25972|17261|30063,-1,0,0,20,255,208
1223,0,1,1,0,4,0,0,0,1|1|1|1|111|65|0|0,98|98|98|98|97|100|77|101,-2|0|2|0|37|1|71|101,20|20|20|20|77|101|110|117,-6|0|6|0|82|101|109|111,0|0|0|0|110|117|0|0,67|67|67|67|16752|0|455|25938,-1,0,0,20,255,208
1224,0,1,1,0,6,0,0,0,1|1|1|1|1|1|192|0,98|98|98|98|98|98|110|100,-1|0|0|1|0|0|71|101,20|20|20|20|20|20|78|97,-6|-2|2|6|2|-2|71|101,0|0|0|0|0|0|0|0,67|67|67|67|67|67|520|25939,-1,0,0,20,255,208
